ID,Avg_fold,Length,Ref_GC,Covered_percent,Covered_bases,Plus_reads,Minus_reads,Read_GC,RNA_Avg_fold,RNA_Covered_bases,RNA_Covered_percent,RNA_Read_GC,Origin
1037,216.9378,8615,0.4564,100,8615,9256,9249,0.4637,0.4168,1634,0.189669182,0.4874,Caenorhabditis
1038,180.7242,8611,0.3408,99.9884,8610,7697,7663,0.3571,0.1078,283,0.03286494,0.3955,Caenorhabditis
1039,3.2203,11116,0.5273,70.349,7820,179,179,0.5348,0,0,0,0,Escherichia
1040,268.8586,8931,0.4143,100,8931,11914,12018,0.4281,44.6519,3464,0.387862501,0.489,Caenorhabditis
1041,260.2104,8588,0.3829,100,8588,11177,11150,0.407,0.7153,1384,0.1611551,0.4958,Caenorhabditis
1042,182.9853,11324,0.4973,100,11324,9974,10343,0.4948,0.1196,717,0.063316849,0.5402,Caenorhabditis
1043,260.1596,8539,0.3408,100,8539,10479,10543,0.3783,0.6775,760,0.089003396,0.5066,Caenorhabditis
1044,3.3309,10021,0.3978,70.492,7064,167,165,0.4042,0,0,0,0,Chryseobacterium
1045,167.9863,8521,0.6574,100,8521,7042,7069,0.6552,0,0,0,0,Stenotrophomonas
1046,2.4581,11648,0.5455,59.9588,6984,146,146,0.5545,0.0161,106,0.009100275,0.5385,Escherichia
1047,472.1143,8512,0.3841,100,8512,14974,15009,0.398,1.113,1977,0.232260338,0.4649,Caenorhabditis
1048,248.7772,11259,0.3758,99.8224,11239,13667,13629,0.3928,11.5445,4236,0.376232347,0.4481,Caenorhabditis
1049,161.3434,8502,0.6684,100,8502,6696,6780,0.6666,0.0118,100,0.011761938,0.6556,Stenotrophomonas
1050,186.4919,8440,0.6807,100,8440,7868,7851,0.6799,0.006,51,0.006042654,0.6316,Stenotrophomonas
1051,264.4039,18951,0.322,100,18951,12160,12153,0.3654,0.511,1057,0.055775421,0.4713,Caenorhabditis
1052,220.7563,8472,0.3729,100,8472,9272,9280,0.385,26.6826,2187,0.258144476,0.4937,Caenorhabditis
1053,127.7219,8472,0.3251,100,8472,5093,5068,0.3555,0.0113,96,0.011331445,0.3333,No BLAST hit
1054,279.6976,8466,0.4015,100,8466,11739,11802,0.4184,89.878,3222,0.380581148,0.5707,Caenorhabditis
1055,335.9444,8446,0.3973,100,8446,14223,14111,0.4044,6.7094,4449,0.526758229,0.452,Caenorhabditis
1056,322.4513,8443,0.4086,100,8443,13455,13554,0.4289,533.569,5521,0.653914485,0.5229,Caenorhabditis
1057,159.8424,8437,0.6853,100,8437,6694,6665,0.6849,0,0,0,0,Stenotrophomonas
1058,170.2977,11160,0.3481,99.5161,11106,9117,9188,0.3665,0.4392,1132,0.101433692,0.453,Caenorhabditis
1059,2.2285,17644,0.419,40.0703,7070,198,193,0.4224,0.0038,67,0.003797325,0.3529,Chryseobacterium
1060,185.5469,8300,0.3818,100,8300,7635,7640,0.3968,0.0692,236,0.028433735,0.4948,Caenorhabditis
1061,184.0731,8364,0.3812,100,8364,7492,7431,0.3994,0.4779,1125,0.134505022,0.4675,Caenorhabditis
1062,260.0232,8357,0.3905,100,8357,10779,10792,0.4042,16.244,3303,0.395237525,0.4818,Caenorhabditis
1063,127.2448,13734,0.3945,99.9782,13731,8557,8716,0.4254,0.4407,1609,0.117154507,0.4496,Caenorhabditis
1064,218.7215,10899,0.3333,99.9816,10897,11302,11226,0.3979,0.0347,215,0.01972658,0.5072,Caenorhabditis
1065,4.2671,8290,0.5277,98.661,8179,177,176,0.5286,0,0,0,0,Escherichia
1066,3.2147,9550,0.4144,64.6283,6172,152,153,0.4306,0,0,0,0,Chryseobacterium
1067,1605.2246,17321,0.3673,100,17321,29945,30318,0.3892,3.8551,1633,0.094278621,0.4667,Caenorhabditis
1068,183.8015,8200,0.6611,100,8200,7209,7218,0.6597,0.0106,87,0.010609756,0.5862,Stenotrophomonas
1069,292.603,8178,0.3778,100,8178,11922,11928,0.3949,66.4401,4519,0.552580093,0.465,Caenorhabditis
1070,1.7789,14588,0.4064,37.1607,5421,129,129,0.4136,0,0,0,0,Chryseobacterium
1071,2.831,9807,0.5385,73.6311,7221,139,137,0.5319,0.0189,185,0.018864077,0.5436,Escherichia
1072,258.5889,8144,0.3484,100,8144,10434,10518,0.3758,1.1325,1685,0.206900786,0.4381,Caenorhabditis
1073,251.2953,8147,0.3843,100,8147,10143,10140,0.3979,3.6116,1812,0.222413158,0.4848,Caenorhabditis
1074,3.1725,10657,0.4069,68.7435,7326,169,167,0.4113,0,0,0,0,Chryseobacterium
1075,1176.4827,8072,0.3624,100,8072,48671,49404,0.3685,26.7408,3742,0.4635778,0.4297,Caenorhabditis
1076,283.3621,8100,0.4159,100,8100,11301,11128,0.4291,224.3977,3259,0.402345679,0.511,Caenorhabditis
1077,4.231,14994,0.4097,69.5678,10431,316,315,0.4171,0,0,0,0,Chryseobacterium
1078,253.5399,8053,0.3889,100,8053,10078,10086,0.404,9.6768,3725,0.462560536,0.4819,Caenorhabditis
1079,4.2686,8184,0.5345,89.7483,7345,174,175,0.5405,0,0,0,0,Escherichia
1080,231.26,7970,0.3543,100,7970,9146,9153,0.3786,3.857,1569,0.196863237,0.4695,Caenorhabditis
1081,3.9337,8621,0.512,95.279,8214,169,169,0.5116,0,0,0,0,Escherichia
1082,166.6441,18259,0.3593,99.9781,18255,14918,14917,0.387,55.9399,4650,0.25466893,0.4499,Caenorhabditis
1083,356.6419,7934,0.4147,100,7934,14051,13990,0.4257,28.7779,4146,0.522561129,0.4854,Caenorhabditis
1084,193.2334,7914,0.6473,100,7914,7608,7588,0.6468,0.023,182,0.02299722,0.5284,Stenotrophomonas
1085,3.67,10129,0.4035,68.5853,6947,183,186,0.4073,0.0063,64,0.006318491,0.5143,Chryseobacterium
1086,855.2334,7910,0.386,100,7910,13789,13737,0.4049,31.3747,3078,0.389127686,0.4726,Caenorhabditis
1087,220.33,7885,0.4281,100,7885,8564,8599,0.4355,22.1571,4517,0.57285986,0.4999,Caenorhabditis
1088,212.8747,7861,0.3683,100,7861,8257,8273,0.3945,70.249,2580,0.328202519,0.4851,Caenorhabditis
1089,248.467,7888,0.3678,100,7888,9645,9722,0.3801,0.5373,760,0.096348884,0.4501,Caenorhabditis
1090,242.0836,7886,0.3763,100,7886,9444,9439,0.4045,0.0946,401,0.050849607,0.4749,No BLAST hit
1091,1.685,13957,0.4031,38.2747,5342,117,117,0.414,0,0,0,0,Chryseobacterium
1092,4.1454,8654,0.394,82.1008,7105,180,178,0.401,0,0,0,0,Chryseobacterium
1093,268.511,12463,0.3493,100,12463,16528,16565,0.3676,15.4471,3471,0.278504373,0.4615,Caenorhabditis
1094,282.6057,7864,0.4207,100,7864,11043,11055,0.4377,91.6071,4002,0.508901322,0.4982,Caenorhabditis
1095,268.7691,7895,0.3739,99.164,7829,10023,9962,0.3903,10.689,2452,0.310576314,0.4396,Caenorhabditis
1096,302.8681,7809,0.3972,100,7809,11774,11742,0.4064,46.0096,1602,0.205147906,0.5172,Caenorhabditis
1097,269.6912,21158,0.3969,99.9811,21154,27141,27603,0.4255,0.3476,1977,0.093439834,0.4591,Caenorhabditis
1098,244.0679,7830,0.3976,100,7830,9427,9451,0.4133,26.6759,2350,0.300127714,0.514,Caenorhabditis
1099,3.5012,8934,0.5287,79.55,7107,158,155,0.5348,0.01,89,0.009961943,0.5313,Escherichia
1100,221.273,7814,0.3558,99.9616,7811,8559,8557,0.3781,0,0,0,0,No BLAST hit
1101,3.7579,9883,0.4057,73.3178,7246,184,185,0.4146,0.0068,67,0.006779318,0.2667,Chryseobacterium
1102,415.7017,10195,0.3706,100,10195,22351,20551,0.3708,0.0624,385,0.03776361,0.4206,Caenorhabditis
1103,354.7229,7741,0.4099,100,7741,13929,13378,0.4176,0.0804,415,0.053610645,0.493,Caenorhabditis
1104,162.653,8265,0.3885,99.9758,8263,6671,6690,0.4084,0.5684,1548,0.187295826,0.4705,Caenorhabditis
1105,164.8994,7761,0.6625,100,7761,6395,6379,0.6603,0.0321,166,0.021388996,0.5313,Stenotrophomonas
1106,250.9753,13395,0.4083,100,13395,16791,16890,0.4251,0.3591,2110,0.157521463,0.4835,Caenorhabditis
1107,154.0185,7727,0.3734,95.341,7367,5926,5919,0.3893,2.9462,1741,0.225313835,0.4583,Caenorhabditis
1108,150.884,7724,0.6803,100,7724,5826,5799,0.6808,0,0,0,0,Stenotrophomonas
1109,204.3404,8379,0.4284,80.4989,6745,8621,8525,0.4322,0.0702,330,0.039384175,0.4499,Caenorhabditis
1110,4.5976,7508,0.5155,97.6425,7331,173,176,0.5223,0,0,0,0,Escherichia
1111,306.5813,7691,0.3999,100,7691,11722,11845,0.4095,16.0948,3297,0.428682876,0.4577,Caenorhabditis
1112,136.5241,14892,0.3395,99.9664,14887,7545,7233,0.3673,6.5698,1490,0.10005372,0.4687,Caenorhabditis
1113,165.5872,7676,0.692,100,7676,6362,6339,0.6916,0,0,0,0,Stenotrophomonas
1114,182.6849,7671,0.6649,100,7671,6883,6900,0.6658,0.0112,86,0.011211055,0.6667,Stenotrophomonas
1115,251.1351,15427,0.3995,100,15427,17567,17790,0.4071,1.7906,1281,0.083036235,0.5019,Caenorhabditis
1116,255.6198,7869,0.3573,100,7869,9828,9860,0.3943,0.1365,489,0.062142585,0.4762,Caenorhabditis
1117,240.8927,7653,0.3693,99.9739,7651,8991,9039,0.393,49.6612,3513,0.459035672,0.4804,Caenorhabditis
1118,3.0586,10948,0.5321,60.3489,6607,170,165,0.5393,0,0,0,0,Escherichia
1119,231.0709,7641,0.3749,100,7641,8794,8768,0.3888,0.6599,697,0.091218427,0.5206,Caenorhabditis
1120,266.1802,7635,0.3942,100,7635,10086,10053,0.4094,8.7033,1802,0.236018337,0.5013,Caenorhabditis
1121,359.8927,7623,0.4479,100,7623,13650,13667,0.4514,0,0,0,0,Caenorhabditis
1122,4.9227,8542,0.4104,90.9155,7766,209,209,0.4207,0,0,0,0,Chryseobacterium
1123,228.4004,7563,0.3641,99.8942,7555,8344,8372,0.3806,0.2098,369,0.048790163,0.4094,No BLAST hit
1124,370.8371,7490,0.3821,100,7490,13571,13685,0.3922,0.6417,632,0.084379172,0.4627,Caenorhabditis
1125,203.2511,22447,0.3476,93.4557,20978,15568,16360,0.3921,16.3387,2144,0.095513877,0.5,Caenorhabditis
1126,4.8988,10620,0.4015,83.9831,8919,262,256,0.4078,0.0066,70,0.006591337,0.2333,Chryseobacterium
1127,195.6939,7492,0.3446,99.0657,7422,7269,7254,0.3932,4.6125,935,0.124799786,0.5183,Caenorhabditis
1128,205.7668,8318,0.3592,99.9519,8314,8526,8418,0.3731,0.3962,971,0.116734792,0.455,Caenorhabditis
1129,4.1437,8165,0.431,86.7851,7086,169,168,0.441,0.0109,89,0.010900184,0.4286,Chryseobacterium
1130,3.1792,8905,0.5024,70.5222,6280,141,141,0.5088,0,0,0,0,Escherichia
1131,2.8047,12351,0.3931,61.3311,7575,171,174,0.4035,0,0,0,0,Chryseobacterium
1132,2.1239,12586,0.4026,48.109,6055,133,133,0.4108,0,0,0,0,Chryseobacterium
1133,338.6196,7455,0.4166,99.9598,7452,10002,9982,0.4199,1.1624,1882,0.252448021,0.4782,Caenorhabditis
1134,134.8298,12788,0.3865,99.9296,12779,8049,8270,0.4013,0.6013,954,0.074601189,0.463,Caenorhabditis
1135,2.4642,10131,0.3943,57.4771,5823,123,125,0.4053,0,0,0,0,Chryseobacterium
1136,725.4321,14360,0.4024,100,14360,12211,12142,0.4314,13.4371,4042,0.281476323,0.479,Caenorhabditis
1137,281.5989,7354,0.34,99.9864,7353,10277,10291,0.3671,1.4345,1885,0.256323089,0.4502,Caenorhabditis
1138,229.0715,7399,0.3502,99.9865,7398,8490,8420,0.3839,27.1629,1910,0.258142992,0.5166,Caenorhabditis
1139,216.9949,8478,0.3909,100,8478,9240,9206,0.4136,1.0987,889,0.104859637,0.4813,Caenorhabditis
1140,291.1008,7384,0.3736,100,7384,10724,10674,0.3837,26.1472,2618,0.354550379,0.4544,Caenorhabditis
1141,5.6936,9034,0.5505,97.4983,8808,249,226,0.6166,0,0,0,0,Escherichia
1142,154.3283,10967,0.3312,99.8906,10955,7879,7770,0.3495,0.0067,73,0.006656333,0.4828,No BLAST hit
1143,4.7985,7314,0.5304,98.8925,7233,177,175,0.5271,0,0,0,0,Escherichia
1144,2.5735,10138,0.3857,53.2847,5402,130,129,0.3883,0,0,0,0,Chryseobacterium
1145,166.8792,7320,0.6672,100,7320,6066,6082,0.6651,0.0038,28,0.003825137,0.5684,Stenotrophomonas
1146,3.3478,7992,0.5163,84.8348,6780,132,135,0.5194,0,0,0,0,Escherichia
1147,277.1477,7293,0.3738,100,7293,9809,9720,0.3914,11.5969,1475,0.202248732,0.4924,Caenorhabditis
1148,200.9896,7243,0.3737,100,7243,7212,7069,0.3976,0.0895,422,0.058263151,0.4666,Caenorhabditis
1149,2.7196,10110,0.5354,67.0425,6778,139,138,0.5387,0,0,0,0,Escherichia
1150,323.3342,7273,0.4308,99.9863,7272,11636,11601,0.4393,30.5335,2833,0.389522893,0.5254,Caenorhabditis
1151,3.2668,13026,0.397,61.0855,7957,209,217,0.4029,0.0183,174,0.0133579,0.4799,Chryseobacterium
1152,2.4697,13684,0.5379,51.9585,7110,171,173,0.5383,0.0062,85,0.006211634,0.3871,Escherichia
1153,394.9509,7255,0.4542,100,7255,9970,9914,0.4521,1.0364,1625,0.22398346,0.4723,Caenorhabditis
1154,1.884,10515,0.4162,48.6448,5115,99,98,0.4233,0.0058,61,0.005801236,0.4375,Chryseobacterium
1155,311.8595,9626,0.4359,100,9626,15237,14962,0.4447,0.8832,2490,0.258674423,0.4537,Caenorhabditis
1156,2.7866,12654,0.3974,58.6692,7424,175,176,0.4071,0,0,0,0,Chryseobacterium
1157,529.6696,7224,0.3651,100,7224,16063,15409,0.3733,0.9785,1564,0.216500554,0.4127,Caenorhabditis
1158,171.4147,7191,0.6222,99.9305,7186,6137,6146,0.614,0.3482,343,0.047698512,0.5213,Stenotrophomonas
1159,304.9988,7206,0.3499,100,7206,10970,10574,0.3644,0.0192,70,0.009714127,0.4974,Caenorhabditis
1160,153.3712,7174,0.6554,100,7174,5474,5483,0.6521,0.0053,38,0.005296905,0.5579,Stenotrophomonas
1161,390.5865,7131,0.4315,100,7131,13673,13933,0.4405,3.9065,3934,0.551675782,0.483,Caenorhabditis
1162,157.3569,7164,0.6734,100,7164,5607,5611,0.6727,0.0271,118,0.016471245,0.5759,Stenotrophomonas
1163,3.0116,7665,0.4082,72.9159,5589,116,114,0.4148,0,0,0,0,Chryseobacterium
1164,4.2747,7088,0.5126,98.5609,6986,152,151,0.5098,0,0,0,0,Escherichia
1165,328.6396,7108,0.364,100,7108,11038,10997,0.376,0.2845,1077,0.151519415,0.4374,Caenorhabditis
1166,218,7078,0.3563,100,7078,7763,7561,0.3747,13.196,1897,0.268013563,0.4765,Caenorhabditis
1167,3.5874,6088,0.5216,90.2267,5493,108,110,0.529,0,0,0,0,Escherichia
1168,2.7315,8993,0.5306,68.1085,6125,123,122,0.5333,0,0,0,0,Escherichia
1169,219.4911,7048,0.3477,99.9858,7047,7654,7643,0.3619,8.777,1771,0.251276958,0.4694,Caenorhabditis
1170,166.2721,7035,0.6591,99.9574,7032,5803,5838,0.6564,0,0,0,0,Stenotrophomonas
1171,4.8957,7026,0.5248,99.8007,7012,170,172,0.5229,0.0134,94,0.013378878,0.5474,Escherichia
1172,275.1244,7123,0.3918,100,7123,9416,9402,0.4076,0.3703,968,0.135897796,0.4737,Caenorhabditis
1173,195.7382,7012,0.424,99.9857,7011,6529,6496,0.4394,6.3378,2083,0.297062179,0.5137,Caenorhabditis
1174,2.88,8597,0.5189,71.9902,6189,124,125,0.5226,0.0101,87,0.010119809,0.5517,Escherichia
1175,302.6646,13510,0.3697,99.9926,13509,19122,19602,0.3802,4.8259,3387,0.250703183,0.4567,Caenorhabditis
1176,213.9181,6970,0.3692,100,6970,7350,7429,0.3784,1.3428,1333,0.191248207,0.4909,No BLAST hit
1177,4.3026,8156,0.5269,99.7057,8132,147,146,0.5283,0,0,0,0,Escherichia
1178,325.3927,6942,0.4269,99.928,6937,11285,11257,0.4413,97.5225,3180,0.458081245,0.5876,Caenorhabditis
1179,173.229,6939,0.3729,100,6939,5955,6014,0.388,0.2023,497,0.071624153,0.4934,Caenorhabditis
1180,448.673,6933,0.3572,100,6933,14339,14361,0.3791,0.3394,876,0.126352228,0.4444,Caenorhabditis
1181,320.5645,6910,0.4017,100,6910,11036,10948,0.4103,54.3098,3375,0.488422576,0.4912,Caenorhabditis
1182,3.3178,8759,0.4024,53.5678,4692,144,145,0.4125,0.0061,53,0.006050919,0.551,Chryseobacterium
1183,185.571,6895,0.4882,100,6895,6324,6310,0.488,0.069,227,0.032922408,0.4985,Caenorhabditis
1184,293.8507,6833,0.3675,100,6833,10097,10038,0.3857,0.8286,1515,0.221718133,0.454,Caenorhabditis
1185,265.9688,6850,0.4119,99.9562,6847,9089,8983,0.4211,4.9968,2051,0.299416058,0.4824,Caenorhabditis
1186,1.8661,10908,0.5035,49.4499,5394,102,102,0.512,0.0179,195,0.017876788,0.5128,Escherichia
1187,295.527,6814,0.355,100,6814,9829,9853,0.3715,22.9008,4451,0.653213971,0.4495,Caenorhabditis
1188,313.2236,6734,0.4854,100,6734,10477,10399,0.485,0.0814,351,0.052123552,0.5406,Caenorhabditis
1189,270.2607,6727,0.4086,100,6727,8808,8805,0.4169,1.5065,375,0.055745503,0.5348,Caenorhabditis
1190,129.6988,12310,0.3495,99.9756,12307,7894,7720,0.3711,1.985,1799,0.146141348,0.4697,Caenorhabditis
1191,3.884,7451,0.4175,63.9646,4766,144,145,0.416,0.006,45,0.006039458,0.537,Chryseobacterium
1192,175.1017,9843,0.4122,100,9843,7621,7754,0.4191,0.4953,1414,0.14365539,0.4749,Caenorhabditis
1193,289.6771,6690,0.3903,100,6690,9617,9656,0.3989,0.299,715,0.106875934,0.4788,No BLAST hit
1194,293.0372,6688,0.4094,100,6688,9668,9609,0.4245,10.5203,2765,0.413427033,0.489,Caenorhabditis
1195,266.0768,6677,0.3768,99.97,6675,8794,8800,0.3981,20.874,1934,0.289651041,0.4702,Caenorhabditis
1196,451.936,6676,0.3635,100,6676,15007,15035,0.3783,24.2792,6588,0.986818454,0.4362,Caenorhabditis
1197,239.8694,6431,0.3586,100,6431,7939,7521,0.3702,0.2379,795,0.123619966,0.4203,Caenorhabditis
1198,2.6853,7317,0.5001,60.7216,4443,96,99,0.505,0.0092,67,0.009156758,0.3793,Escherichia
1199,5.6604,6643,0.5159,99.5183,6611,191,189,0.5279,0.0291,193,0.029053139,0.5026,Escherichia
1200,5.38,6144,0.4175,98.3561,6043,164,165,0.4266,0,0,0,0,Chryseobacterium
1201,4.6769,6686,0.4188,95.9916,6418,157,154,0.4268,0,0,0,0,Chryseobacterium
1202,153.442,6629,0.6834,100,6629,5099,5095,0.681,0,0,0,0,Stenotrophomonas
1203,562.8283,8284,0.3724,100,8284,11627,11776,0.3841,75.2915,890,0.107436021,0.4748,Caenorhabditis
1204,4.4322,6622,0.5166,96.0435,6360,144,149,0.5279,0.0139,92,0.013893084,0.6667,Escherichia
1205,326.4075,6525,0.365,100,6525,10745,10784,0.3925,13.5603,2072,0.317547893,0.4982,Caenorhabditis
1206,318.2783,6608,0.4,100,6608,10029,10109,0.4158,0.1108,265,0.040102906,0.5026,Caenorhabditis
1207,3.9772,7031,0.3998,87.4982,6152,140,138,0.4103,0.0219,154,0.021903001,0.3284,Chryseobacterium
1208,103.804,18616,0.4123,69.3436,12909,9746,9720,0.4322,0.4961,676,0.036312849,0.4957,Caenorhabditis
1209,211.6018,6602,0.3557,100,6602,6944,6976,0.3993,22.0595,1608,0.243562557,0.51,Caenorhabditis
1210,250.6984,6591,0.3617,99.5448,6561,8214,8220,0.3733,0.0537,200,0.030344409,0.4021,No BLAST hit
1211,2.8308,10358,0.3964,58.9979,6111,146,147,0.4059,0.0081,84,0.008109674,0.5,Chryseobacterium
1212,211.7175,6584,0.3615,100,6584,6893,6925,0.3782,3.3917,408,0.061968408,0.4701,Caenorhabditis
1213,236.3849,6581,0.36,100,6581,7763,7818,0.3965,94.4765,1281,0.194651269,0.5394,Caenorhabditis
1214,256.758,6557,0.4131,100,6557,8377,8369,0.4173,0.4824,779,0.118804331,0.4676,Caenorhabditis
1215,3.1933,9069,0.5197,65.1229,5906,144,145,0.5212,0.0089,81,0.008931525,0.3871,Escherichia
1216,4.6516,6443,0.5175,99.0067,6379,153,149,0.5196,0,0,0,0,Escherichia
1217,279.9478,6509,0.4157,100,6509,9025,9019,0.4444,0.9221,1368,0.210170533,0.5236,Caenorhabditis
1218,132.1002,23486,0.3307,100,23486,12667,12658,0.3589,31.0772,3218,0.137017798,0.4506,Caenorhabditis
1219,164.1662,6445,0.6718,99.8914,6438,5270,5273,0.6689,0,0,0,0,Stenotrophomonas
1220,295.316,6484,0.3571,100,6484,9115,9207,0.3717,7.5676,1429,0.220388649,0.4463,Caenorhabditis
1221,2.628,8430,0.5388,59.3238,5001,108,114,0.5422,0,0,0,0,Escherichia
1222,162.0088,8139,0.385,100,8139,6372,6251,0.4129,5.8715,1035,0.127165499,0.444,Caenorhabditis
1223,325.7775,6148,0.4282,100,6148,10057,9917,0.4366,12.6588,2735,0.444860117,0.4792,Caenorhabditis
1224,3.1996,10326,0.5246,72.5257,7489,169,163,0.5285,0,0,0,0,Escherichia
1225,149.1852,6437,0.6724,100,6437,4788,4799,0.6709,0.0078,50,0.007767594,0.6,Stenotrophomonas
1226,350.9033,6391,0.3704,100,6391,8300,8575,0.386,38.2945,1989,0.311218902,0.4504,Caenorhabditis
1227,233.0374,6423,0.3693,100,6423,7433,7417,0.3981,21.7389,2548,0.396699362,0.4776,Caenorhabditis
1228,3.0684,7988,0.4276,72.5714,5797,122,122,0.4306,0,0,0,0,Chryseobacterium
1229,3.9905,6096,0.5213,95.7185,5835,121,121,0.5326,0.0126,77,0.012631234,0.6129,Escherichia
1230,616.3548,6400,0.3897,99.9844,6399,19630,19549,0.4875,1.163,1827,0.28546875,0.5057,Caenorhabditis
1231,236.3868,6398,0.364,100,6398,7567,7460,0.3878,8.0497,1631,0.254923414,0.4686,Caenorhabditis
1232,222.5398,6373,0.3598,100,6373,7125,6998,0.4029,7.9266,1426,0.223756473,0.4812,Caenorhabditis
1233,166.9678,10922,0.3697,88.0608,9618,9071,8989,0.3935,0.432,1142,0.104559604,0.4622,Caenorhabditis
1234,166.7939,6362,0.6768,100,6362,5250,5237,0.6758,0.006,38,0.005972964,0.5263,Stenotrophomonas
1235,3.9948,6737,0.5223,91.7322,6180,136,134,0.5242,0.0101,68,0.010093513,0.6061,Escherichia
1236,164.4691,6380,0.3562,99.7649,6365,5252,5283,0.3711,0.1331,292,0.045768025,0.5154,Caenorhabditis
1237,308.3513,6348,0.4086,100,6348,9767,9725,0.431,238.6087,3024,0.47637051,0.5035,Caenorhabditis
1238,253.367,6330,0.3765,100,6330,7968,7964,0.3977,0.7619,897,0.141706161,0.4918,Caenorhabditis
1239,5.5418,8092,0.3851,99.9382,8087,188,190,0.3898,0,0,0,0,No BLAST hit
1240,2.2917,10513,0.5305,59.9543,6303,119,121,0.5324,0,0,0,0,Escherichia
1241,4.1718,6315,0.533,96.5637,6098,131,132,0.5383,0,0,0,0,Escherichia
1242,3.1785,8398,0.533,61.3956,5156,136,129,0.5542,0,0,0,0,Escherichia
1243,188.5123,6278,0.3845,99.9841,6277,5839,5872,0.3997,0.0186,64,0.010194329,0.4667,Caenorhabditis
1244,228.5944,6284,0.3403,100,6284,7038,7034,0.3611,4.4494,1863,0.296467218,0.4596,Caenorhabditis
1245,320.0759,6271,0.4457,100,6271,9979,9984,0.458,122.6567,3406,0.543135066,0.4933,Caenorhabditis
1246,316.0534,6257,0.3938,100,6257,9847,9753,0.4119,27.5998,2982,0.476586223,0.4785,Caenorhabditis
1247,248.7915,6210,0.3684,100,6210,7635,7621,0.3835,29.5043,1723,0.277455717,0.4596,Caenorhabditis
1248,238.0511,6243,0.3869,91.3023,5700,7424,7616,0.391,0.9194,992,0.158897966,0.4848,Caenorhabditis
1249,207.3615,6241,0.5731,100,6241,6454,6430,0.5595,0.0263,93,0.014901458,0.4718,Stenotrophomonas
1250,230.248,9908,0.3339,100,9908,8724,8778,0.365,32.8971,2248,0.226887364,0.4886,Caenorhabditis
1251,234.7427,6183,0.3826,99.2237,6135,7284,7217,0.4039,2.3086,375,0.06065017,0.4871,Caenorhabditis
1252,293.3909,6226,0.4189,100,6226,9082,9075,0.442,76.9068,4091,0.657083199,0.5004,Caenorhabditis
1253,197.804,6603,0.3766,97.4406,6434,6483,6561,0.41,6.7859,1687,0.255489929,0.5118,Caenorhabditis
1254,4.5563,6194,0.5323,97.1908,6020,139,143,0.5343,0,0,0,0,Escherichia
1255,220.3795,8893,0.3632,100,8893,9771,9654,0.3755,0.4265,986,0.110873721,0.4219,Caenorhabditis
1256,455.8409,6164,0.4319,100,6164,14117,13888,0.433,0,0,0,0,Caenorhabditis
1257,166.4314,6164,0.4384,99.9676,6162,5105,5089,0.4452,34.654,2009,0.325924724,0.5732,Caenorhabditis
1258,4.3595,6378,0.5254,97.805,6238,142,137,0.5266,0,0,0,0,Escherichia
1259,1.934,13538,0.4081,39.8877,5400,130,130,0.419,0,0,0,0,Chryseobacterium
1260,4.7958,5868,0.5354,99.0968,5815,123,122,0.5383,0,0,0,0,Escherichia
1261,264.3519,6084,0.3731,100,6084,7995,7923,0.3873,0.5789,1342,0.220578567,0.4247,Caenorhabditis
1262,155.6999,6125,0.6557,100,6125,4759,4759,0.6534,0.0282,95,0.015510204,0.6186,Stenotrophomonas
1263,209.6207,14296,0.3777,100,14296,13089,13124,0.3908,6.8345,5122,0.358282037,0.4505,Caenorhabditis
1264,4.1922,6552,0.5508,94.826,6213,137,138,0.554,0.027,90,0.013736264,0.4667,Escherichia
1265,4.8702,6641,0.4009,93.5853,6215,161,161,0.4074,0.0259,155,0.023339858,0.4219,Chryseobacterium
1266,273.5751,6105,0.3503,100,6105,7984,8212,0.3802,26.7592,2144,0.351187551,0.4426,Caenorhabditis
1267,221.3705,6102,0.361,99.6559,6081,6694,6700,0.3705,0.2009,514,0.084234677,0.4489,Caenorhabditis
1268,398.6117,6016,0.3785,100,6016,11598,11574,0.3897,0.118,271,0.045046543,0.4446,Caenorhabditis
1269,283.0701,6080,0.3722,99.2763,6036,7488,7644,0.3924,0.2646,804,0.132236842,0.4448,Caenorhabditis
1270,4.6717,6086,0.5822,97.3874,5927,141,143,0.5854,0,0,0,0,No BLAST hit
1271,433.2665,6082,0.3861,99.7534,6067,12389,13378,0.4014,0.938,992,0.163104242,0.4738,Caenorhabditis
1272,226.4433,6081,0.3457,99.8849,6074,6811,6791,0.3625,0.2514,572,0.094063476,0.4171,Caenorhabditis
1273,2.2114,10140,0.408,49.142,4983,110,114,0.4098,0,0,0,0,Chryseobacterium
1274,682.1621,6078,0.3362,100,6078,17711,17873,0.3677,12.4704,1820,0.299440605,0.4516,Caenorhabditis
1275,156.9603,6069,0.6755,100,6069,4742,4762,0.6734,0,0,0,0,Stenotrophomonas
1276,150.1119,6040,0.6801,100,6040,4537,4518,0.6832,0.0058,35,0.005794702,0.4421,Stenotrophomonas
1277,160.4425,6036,0.6637,100,6036,4819,4827,0.6606,0.02,121,0.020046388,0.586,Stenotrophomonas
1278,300.341,6023,0.3893,99.5849,5998,8976,9031,0.4033,0.2881,765,0.127013116,0.4776,Caenorhabditis
1279,316.6097,6026,0.3894,99.9668,6024,9459,9494,0.4106,1.2639,1292,0.214404248,0.4838,Caenorhabditis
