ID,Avg_fold,Length,Ref_GC,Covered_percent,Covered_bases,Plus_reads,Minus_reads,Read_GC,RNA_Avg_fold,RNA_Covered_bases,RNA_Covered_percent,RNA_Read_GC,Origin
231,106.0486,158630,0.3341,99.9987,158628,54866,54813,0.3359,38.6727,31760,0.200214335,0.4359,Caenorhabditis
232,103.3082,156970,0.389,98.9864,155379,52413,52312,0.3891,31.6402,32849,0.209269287,0.4855,Caenorhabditis
233,148.0116,158597,0.3705,100,158597,52626,52639,0.371,31.8744,39476,0.248907609,0.4743,Caenorhabditis
234,194.8292,156573,0.3447,99.9994,156572,58516,58502,0.3462,45.1242,17576,0.112254348,0.4352,Caenorhabditis
235,40.2982,158912,0.3322,100,158912,21087,21102,0.3331,10.5114,81075,0.510188029,0.3571,Candida
236,163.0608,156854,0.3579,100,156854,52049,51932,0.3578,58.9854,19956,0.127226593,0.4692,Caenorhabditis
237,112.7452,156289,0.36,100,156289,52699,52685,0.3605,45.5302,57146,0.365643135,0.4155,Caenorhabditis
238,206.1037,154434,0.3551,100,154434,53079,52988,0.3549,73.1771,22806,0.147674735,0.5322,Caenorhabditis
239,195.1117,152963,0.3332,100,152963,54718,54705,0.3307,38.9731,30092,0.196727313,0.4417,Caenorhabditis
240,41.0624,154193,0.3227,100,154193,20812,20813,0.3221,12.6094,96731,0.627337168,0.3362,Candida
241,122.8156,154032,0.3627,100,154032,55558,55441,0.3713,35.697,28500,0.185026488,0.4443,Caenorhabditis
242,123.2715,156898,0.3861,99.9994,156897,53216,53288,0.3849,34.2973,65945,0.420304911,0.4141,Caenorhabditis
243,105.0912,154370,0.3692,100,154370,53107,53071,0.3705,55.2585,53900,0.349161106,0.4346,Caenorhabditis
244,40.4466,152812,0.3452,99.6283,152244,20537,20532,0.3463,12.6858,94577,0.618910819,0.3676,Candida
245,109.8139,151409,0.3773,100,151409,51645,51720,0.3767,36.3601,38855,0.25662279,0.4678,Caenorhabditis
246,100.0838,150588,0.358,100,150588,50333,50390,0.3596,41.0368,39541,0.262577363,0.4259,Caenorhabditis
247,99.5191,150208,0.3505,99.3722,149265,49842,49830,0.3508,23.9903,40355,0.26866079,0.4151,Caenorhabditis
248,134.3013,148098,0.3656,100,148098,51699,51675,0.3646,45.6216,34782,0.234857999,0.4718,Caenorhabditis
249,102.4096,149126,0.3533,100,149126,50483,50469,0.3544,19.4997,29307,0.196525086,0.4333,Caenorhabditis
250,117.6098,149129,0.3567,100,149129,54955,54996,0.357,49.9918,63029,0.422647507,0.423,Caenorhabditis
251,265.7681,150624,0.3428,98.9776,149084,49923,50037,0.3426,42.279,32497,0.21574915,0.452,Caenorhabditis
252,117.9714,149025,0.3685,100,149025,51874,51826,0.3679,129.7912,48283,0.323992619,0.4525,Caenorhabditis
253,41.745,147874,0.3469,99.9696,147829,19732,19730,0.3474,14.3105,93096,0.629563006,0.3688,Candida
254,119.5976,147527,0.3762,100,147527,51117,51100,0.3734,44.8541,36904,0.25015082,0.4858,Caenorhabditis
255,100.4198,147409,0.3547,99.9986,147407,48889,48876,0.3554,64.7171,52246,0.354428834,0.4172,Caenorhabditis
256,41.1189,147153,0.3461,100,147153,19932,19928,0.346,13.5637,97023,0.659334162,0.3702,Candida
257,147.4822,146666,0.352,99.998,146663,52347,52310,0.3533,37.2643,50734,0.345915209,0.4066,Caenorhabditis
258,106.7323,146673,0.3782,99.6448,146152,49617,49588,0.3799,36.1639,42427,0.289262509,0.463,Caenorhabditis
259,112.1409,144973,0.3619,100,144973,48524,48525,0.3641,31.2152,33980,0.234388472,0.4284,Caenorhabditis
260,42.4999,144587,0.3288,99.9993,144586,19476,19475,0.3296,11.7095,82712,0.572056962,0.3507,Candida
261,126.847,143888,0.3514,100,143888,48157,48184,0.3558,90.467,40707,0.282907539,0.4319,Caenorhabditis
262,150.292,140071,0.3506,99.9986,140069,45988,46110,0.3515,84.2678,19753,0.141021339,0.4913,Caenorhabditis
263,103.462,138921,0.3515,99.9986,138919,46178,46130,0.3518,23.4711,13008,0.093635951,0.4971,Caenorhabditis
264,112.7728,138611,0.3647,100,138611,47110,47007,0.3648,50.0906,31152,0.224744068,0.4638,Caenorhabditis
265,130.8659,138432,0.3786,100,138432,47381,47346,0.3809,45.7931,32751,0.236585472,0.4666,Caenorhabditis
266,108.8821,137109,0.3868,99.0533,135811,44858,44868,0.3874,27.6779,30321,0.22114522,0.4676,Caenorhabditis
267,42.0683,136819,0.3346,100,136819,18745,18741,0.3351,12.7736,84693,0.619014903,0.3517,Candida
268,102.8336,137156,0.3307,100,137156,45961,45956,0.3316,27.1231,38870,0.283399924,0.4015,Caenorhabditis
269,119.4566,135922,0.3735,99.9154,135807,47894,47840,0.3715,27.9353,46871,0.34483748,0.4282,Caenorhabditis
270,221.5668,135856,0.3688,100,135856,48125,47950,0.3642,53.7366,24700,0.181810152,0.4733,Caenorhabditis
271,398.948,135624,0.3614,99.8894,135474,45287,45321,0.3615,69.8587,27417,0.202154486,0.4707,Caenorhabditis
272,133.8654,135458,0.363,100,135458,45246,45202,0.3648,35.7071,30109,0.222275539,0.4697,Caenorhabditis
273,136.3531,135437,0.3865,100,135437,45465,45462,0.3863,89.2711,39396,0.290880631,0.4843,Caenorhabditis
274,113.0679,135040,0.3304,99.7297,134675,46715,47007,0.3351,37.9374,24277,0.179776363,0.431,Caenorhabditis
275,101.3197,134341,0.3454,99.8191,134098,44918,44923,0.3457,31.6773,36128,0.26892758,0.4103,Caenorhabditis
276,43.4949,135883,0.3253,100,135883,17524,17528,0.3262,14.7026,83047,0.611165488,0.3443,Candida
277,103.5261,133968,0.3608,99.9985,133966,45785,45752,0.3625,59.6125,44947,0.335505494,0.4313,Caenorhabditis
278,20.021,133911,0.3223,100,133911,8944,8940,0.3227,5.8632,78201,0.583977418,0.3382,Candida
279,24.6081,133097,0.3174,98.5033,131105,10463,10525,0.3241,6.8349,68464,0.514391759,0.3415,Candida
280,375.455,133562,0.3516,100,133562,45288,45316,0.3501,59.8983,29680,0.222218895,0.4977,Caenorhabditis
281,100.3139,132100,0.3553,99.9985,132098,43471,43479,0.3561,84.1195,39939,0.302339137,0.4214,Caenorhabditis
282,43.2493,132763,0.3458,99.9992,132762,18070,18087,0.346,13.3825,86524,0.651717723,0.3623,Candida
283,22.3911,130281,0.3259,100,130281,9052,9029,0.327,5.8898,73982,0.567864846,0.3418,Candida
284,106.4632,130056,0.3512,100,130056,44868,44797,0.3594,22.8146,23842,0.183321031,0.4511,Caenorhabditis
285,99.604,129359,0.3422,100,129359,42758,42789,0.3428,26.5747,25714,0.198780139,0.4282,Caenorhabditis
286,115.3458,128096,0.3066,99.5074,127465,41790,41907,0.3062,7.3213,7151,0.055825319,0.4621,Caenorhabditis
287,104.5917,127384,0.3487,100,127384,43144,43131,0.3486,30.1203,38409,0.301521384,0.421,Caenorhabditis
288,100.613,127101,0.3541,100,127101,42246,42228,0.354,36.8418,28410,0.223523025,0.4523,Caenorhabditis
289,41.036,126927,0.3248,99.985,126908,17041,17035,0.325,13.8554,84383,0.664815209,0.3447,Candida
290,111.3833,126956,0.3521,99.9882,126941,45123,45173,0.3494,37.5325,28446,0.22406188,0.4504,Caenorhabditis
291,116.1584,128224,0.3683,100,128224,43684,43619,0.3657,32.4879,41121,0.320696593,0.4328,Caenorhabditis
292,21.2589,126095,0.3405,99.8517,125908,8458,8472,0.3429,7.1583,76483,0.606550617,0.3665,Candida
293,39.7696,125914,0.379,99.4973,125281,16702,16698,0.3794,15.5289,91041,0.723041123,0.3992,Candida
294,103.1633,125423,0.3479,98.9396,124093,41396,41403,0.3484,27.0994,32205,0.256771087,0.4182,Caenorhabditis
295,118.7868,125266,0.3437,97.2339,121801,40770,40762,0.343,18.4934,18575,0.148284451,0.4216,Caenorhabditis
296,100.6055,122847,0.3598,99.9853,122829,40700,40691,0.3606,46.3054,46010,0.374530921,0.428,Caenorhabditis
297,101.4788,122005,0.3627,98.9582,120734,39896,39873,0.3644,24.5021,29642,0.242957256,0.4189,Caenorhabditis
298,40.246,121553,0.3381,99.0597,120410,16240,16250,0.3379,11.595,68222,0.561253116,0.3644,Candida
299,115.5891,121653,0.3742,99.0325,120476,42520,42263,0.3762,27.401,37888,0.311443203,0.4197,Caenorhabditis
300,107.1527,119507,0.3535,99.3975,118787,40548,40580,0.354,48.7692,29594,0.24763403,0.4343,Caenorhabditis
301,105.1462,119208,0.3709,99.9983,119206,41639,41678,0.3724,31.9171,31239,0.26205456,0.4499,Caenorhabditis
302,112.5661,118948,0.3816,99.9992,118947,40486,40679,0.3805,30.1724,37912,0.318727511,0.4383,Caenorhabditis
303,121.6693,118424,0.3573,99.989,118411,42296,42249,0.354,34.6756,35368,0.298655678,0.4171,Caenorhabditis
304,112.1728,117836,0.3652,99.9983,117834,39854,39848,0.3626,49.4058,41797,0.354704844,0.4452,Caenorhabditis
305,104.1211,118456,0.353,100,118456,39154,39175,0.3522,34.6926,36753,0.310267103,0.4348,Caenorhabditis
306,109.6091,118056,0.3456,100,118056,39254,39243,0.3455,36.6578,35765,0.302949448,0.411,Caenorhabditis
307,41.8493,117560,0.3168,99.7899,117313,15034,15032,0.3176,12.0871,73559,0.625714529,0.3313,Candida
308,137.6371,116250,0.3591,99.7738,115987,39793,39759,0.3564,47.2312,26010,0.223741935,0.4467,Caenorhabditis
309,40.4362,117643,0.3698,99.7152,117308,15821,15818,0.3706,14.8007,83275,0.707861921,0.3925,Candida
310,39.2116,117406,0.3235,98.4635,115602,15354,15354,0.3234,12.566,73211,0.623571197,0.3353,Candida
311,112.4504,117034,0.3685,100,117034,39302,39303,0.3676,36.369,34663,0.296178888,0.4654,Caenorhabditis
312,103.2858,116774,0.3745,100,116774,39958,39971,0.3735,54.6672,30268,0.259201535,0.4712,Caenorhabditis
313,101.3098,115542,0.3576,100,115542,38652,38714,0.3586,40.6369,49408,0.427619394,0.4207,Caenorhabditis
314,53.8701,117298,0.3351,99.8321,117101,17743,17815,0.3364,15.5489,69015,0.588373203,0.358,Candida
315,102.3653,114631,0.36,100,114631,36852,36869,0.359,52.7169,37529,0.327389624,0.4584,Caenorhabditis
316,119.0015,116174,0.3626,100,116174,39376,39391,0.3647,43.8571,21690,0.186702705,0.4779,Caenorhabditis
317,110.6977,113100,0.3525,99.9982,113098,39418,39366,0.3588,61.9434,45729,0.404323607,0.4123,Caenorhabditis
318,109.1939,112891,0.3632,100,112891,40050,40090,0.3673,101.3651,44166,0.391226936,0.4262,Caenorhabditis
319,98.9759,112679,0.3592,98.5312,111024,35372,35361,0.3569,43.5883,36207,0.32132873,0.4285,Caenorhabditis
320,150.9675,112420,0.3682,100,112420,40161,40205,0.3704,104.7895,43417,0.386203523,0.4348,Caenorhabditis
321,153.5112,115194,0.3859,100,115194,42742,42595,0.3863,34.1029,43775,0.380011112,0.4238,Caenorhabditis
322,109.7715,111670,0.3609,100,111670,38483,38491,0.3593,31.8715,26682,0.238936151,0.4582,Caenorhabditis
323,102.8148,111570,0.3691,100,111570,37207,37209,0.3689,25.3995,31661,0.283777001,0.3981,Caenorhabditis
324,37.5722,114067,0.3425,99.9518,114012,13915,13915,0.3425,11.7089,69854,0.61239447,0.3615,Candida
325,106.767,111218,0.3667,99.9991,111217,36439,36401,0.3688,51.9735,26743,0.240455682,0.4471,Caenorhabditis
326,40.7885,111149,0.3539,100,111149,14975,15008,0.3545,14.1562,75654,0.680653897,0.3769,Candida
327,161.4499,111998,0.3418,99.9982,111996,36127,36055,0.34,25.0976,18547,0.165601171,0.4274,Caenorhabditis
328,120.1613,110570,0.3873,98.5059,108918,37181,37190,0.3864,131.0191,34307,0.310274035,0.4848,Caenorhabditis
329,20.2129,109771,0.3744,100,109771,7217,7220,0.3745,7.7467,81875,0.74587095,0.3926,Candida
330,801.1326,113303,0.3581,99.9832,113284,42941,42905,0.35,19.9976,25746,0.227231406,0.4122,Caenorhabditis
331,108.3202,108554,0.3224,99.9991,108553,36372,36365,0.3235,31.8942,18431,0.169786466,0.4612,Caenorhabditis
332,101.4469,107762,0.3552,99.9991,107761,35949,35946,0.3555,123.3967,30065,0.278994451,0.4352,Caenorhabditis
333,220.8949,107656,0.357,99.7241,107359,39375,39238,0.3653,61.9856,23252,0.215984246,0.4931,Caenorhabditis
334,118.1667,107602,0.3709,100,107602,39025,39046,0.3727,79.7363,18674,0.17354696,0.5375,Caenorhabditis
335,21.1958,106504,0.3753,100,106504,7349,7389,0.3757,7.3587,73814,0.693063171,0.3959,Candida
336,101.0256,106188,0.3477,100,106188,35706,35694,0.3478,31.6905,32180,0.303047425,0.4091,Caenorhabditis
337,19.9328,104222,0.3542,100,104222,6926,6927,0.3543,6.9831,67544,0.648078141,0.3728,Candida
338,103.1191,104191,0.3549,99.9693,104159,34771,34722,0.3551,32.1469,29483,0.282970698,0.3832,Caenorhabditis
339,100.3189,103794,0.3552,99.9807,103774,34442,34442,0.3558,31.0687,39718,0.382661811,0.4101,Caenorhabditis
340,46.6909,103005,0.3306,99.9796,102984,13286,13312,0.3314,12.0945,64106,0.622358138,0.3411,Candida
341,100.201,102623,0.3444,99.5342,102145,34288,34277,0.3442,23.7743,13215,0.128772303,0.4545,Caenorhabditis
342,40.5893,102537,0.3349,100,102537,13698,13693,0.3363,12.8201,65658,0.640334708,0.3575,Candida
343,99.1087,102333,0.3624,98.0231,100310,33223,33200,0.362,36.2135,42891,0.419131658,0.415,Caenorhabditis
344,19.9058,101373,0.3023,99.7909,101161,6728,6727,0.3022,5.3944,54666,0.539256015,0.3062,Candida
345,106.5579,101184,0.3718,99.9535,101137,33343,33367,0.3719,114.8766,22265,0.220044671,0.4739,Caenorhabditis
346,40.7119,100089,0.3273,100,100089,13325,13321,0.3297,11.5896,54865,0.548162136,0.3525,Candida
347,109.6311,100301,0.3499,99.998,100299,34499,34449,0.3526,28.6499,16639,0.165890669,0.4584,Caenorhabditis
348,126.2825,100040,0.3656,99.998,100038,34809,34778,0.3616,39.9057,36413,0.363984406,0.4099,Caenorhabditis
349,104.1629,100070,0.3615,100,100070,32963,32946,0.3634,36.7553,34529,0.345048466,0.4166,Caenorhabditis
350,100.8768,99871,0.3323,100,99871,33436,33443,0.3327,35.0345,26066,0.260996686,0.4062,Caenorhabditis
351,103.7148,99667,0.3539,100,99667,34455,34435,0.3526,43.8957,31477,0.315821686,0.4171,Caenorhabditis
352,38.9543,100380,0.3274,99.99,100370,12989,12989,0.3277,13.0122,66479,0.662273361,0.3418,Candida
353,51.922,100005,0.3216,99.998,100003,13702,13706,0.3225,15.7103,60696,0.606929654,0.3318,Candida
354,105.4546,99308,0.3467,100,99308,34458,34440,0.3477,25.4516,31022,0.312381681,0.3802,Caenorhabditis
355,104.6454,98692,0.3695,99.997,98689,32498,32448,0.3745,24.3622,22657,0.229572812,0.4261,Caenorhabditis
356,102.0015,98614,0.3539,100,98614,32955,32976,0.3541,39.8812,34859,0.353489363,0.4071,Caenorhabditis
357,130.6688,98190,0.3569,99.9969,98187,38592,38553,0.3629,23.835,17932,0.182625522,0.4478,Caenorhabditis
358,179.3231,98414,0.3491,100,98414,31789,31822,0.3479,33.9473,14962,0.152031215,0.4662,Caenorhabditis
359,120.8551,97149,0.3455,100,97149,33711,33731,0.3454,34.4006,24840,0.255689714,0.4249,Caenorhabditis
360,102.5235,97127,0.3512,100,97127,33032,33017,0.3519,22.4896,26648,0.274362433,0.4072,Caenorhabditis
361,114.5655,97036,0.3677,100,97036,33577,33645,0.365,27.1305,19788,0.203924317,0.4896,Caenorhabditis
362,113.0185,98605,0.3172,100,98605,31580,31557,0.3158,48.4541,5418,0.054946504,0.4646,Caenorhabditis
363,118.3294,96002,0.319,100,96002,33680,33670,0.3221,59.1907,24610,0.256348826,0.3846,Caenorhabditis
364,254.2318,95101,0.3633,100,95101,32866,32867,0.364,58.0552,20738,0.218062902,0.4759,Caenorhabditis
365,103.9935,94498,0.3402,99.9979,94496,31974,31985,0.3415,51.8633,21202,0.224364537,0.4083,Caenorhabditis
366,100.5813,94142,0.3106,100,94142,30744,30769,0.3111,17.3974,9819,0.104299887,0.4271,Caenorhabditis
367,104.4495,94479,0.3628,99.9989,94478,31950,31940,0.3668,18.401,15796,0.167190593,0.4728,Caenorhabditis
368,110.0404,95301,0.3444,100,95301,31885,31823,0.3454,18.3889,15149,0.158959507,0.3666,Caenorhabditis
369,122.652,94911,0.3514,100,94911,31257,31229,0.3526,30.9503,23767,0.250413545,0.4437,Caenorhabditis
370,41.9543,92795,0.3392,99.9418,92741,12513,12499,0.3393,11.5741,53373,0.575171076,0.3645,Candida
371,225.798,92371,0.348,100,92371,31525,31554,0.3496,85.821,16753,0.181366446,0.4515,Caenorhabditis
372,141.5645,92300,0.3676,99.9881,92289,30963,30999,0.3683,55.9739,17680,0.191549296,0.4601,Caenorhabditis
373,112.3838,92327,0.3532,100,92327,32819,32829,0.3533,27.343,20652,0.223683213,0.4,Caenorhabditis
374,101.8496,91436,0.313,99.9213,91364,31031,31080,0.3153,17.825,14156,0.154818671,0.4304,Caenorhabditis
375,107.7351,91308,0.3812,100,91308,29955,29884,0.3817,103.408,16577,0.181550357,0.4769,Caenorhabditis
376,99.0996,91283,0.3599,98.7511,90143,30159,30158,0.36,27.9888,31460,0.344642485,0.4383,Caenorhabditis
377,107.1676,91258,0.3494,99.9967,91255,30252,30257,0.3503,56.3416,25491,0.279328936,0.4299,Caenorhabditis
378,143.0293,91594,0.3487,100,91594,40708,40712,0.3499,35.7056,28992,0.316527283,0.4156,Caenorhabditis
379,112.5899,90137,0.3501,100,90137,30800,30774,0.3506,44.3611,18126,0.20109389,0.4713,Caenorhabditis
380,109.8869,89925,0.3527,100,89925,31663,31657,0.3519,39.9933,21664,0.240911871,0.4156,Caenorhabditis
381,102.0846,89392,0.3468,99.9989,89391,29469,29458,0.3468,48.8595,22555,0.252315643,0.4142,Caenorhabditis
382,40.2595,87848,0.3427,99.9715,87823,11694,11694,0.3439,10.9246,46118,0.524974957,0.3711,Candida
383,107.0298,87703,0.3751,100,87703,29952,29932,0.3765,28.2626,23641,0.269557484,0.4214,Caenorhabditis
384,102.7812,88014,0.3471,100,88014,29929,29911,0.3465,33.8223,24915,0.283079965,0.4041,Caenorhabditis
385,128.1487,87239,0.3598,99.9989,87238,30231,30208,0.362,63.1746,14016,0.160662089,0.4994,Caenorhabditis
386,111.1143,88967,0.3423,99.9966,88964,29002,29162,0.3428,41.3872,11551,0.129834658,0.4325,Caenorhabditis
387,132.733,87103,0.3477,99.9989,87102,31738,31715,0.3542,39.8511,33360,0.382994845,0.4004,Caenorhabditis
388,108.2882,86756,0.3484,100,86756,30779,30828,0.35,13.6286,17136,0.19751948,0.436,Caenorhabditis
389,187.7759,85803,0.3339,100,85803,29484,29557,0.3322,20.3376,20159,0.234945165,0.4111,Caenorhabditis
390,99.5339,85585,0.3447,100,85585,28404,28412,0.3451,63.364,24575,0.287141438,0.412,Caenorhabditis
391,43.9398,85318,0.3928,100,85318,12130,12023,0.3949,16.6782,61535,0.72124288,0.4127,Candida
392,117.4977,84315,0.3726,99.9964,84312,29193,29224,0.3723,38.055,32247,0.382458637,0.4317,Caenorhabditis
393,103.8174,84183,0.3646,99.9976,84181,27274,27255,0.3645,34.9622,16902,0.200776879,0.4775,Caenorhabditis
394,101.1239,83922,0.3501,99.3315,83361,27662,27595,0.3504,31.0646,32327,0.385202927,0.4024,Caenorhabditis
395,108.8152,83217,0.3485,100,83217,27661,27708,0.3481,54.445,15317,0.184060949,0.4624,Caenorhabditis
396,296.9023,83057,0.3519,99.994,83052,27144,27159,0.352,42.2994,21052,0.253464488,0.4532,Caenorhabditis
397,40.6393,83591,0.3877,99.9988,83590,11330,11340,0.3886,16.6155,63427,0.758777859,0.4098,Candida
398,39.0088,83915,0.3063,99.9654,83886,10903,10899,0.3077,10.5859,45292,0.539736638,0.3173,Candida
399,41.7081,81942,0.3377,99.9951,81938,10630,10590,0.3383,12.8974,54760,0.668277562,0.3568,Candida
400,43.1303,81901,0.3567,99.3675,81383,11419,11407,0.3604,15.1512,56100,0.684973321,0.3849,Candida
401,109.3676,81714,0.339,99.9951,81710,27677,27678,0.3406,56.008,13114,0.160486575,0.4477,Caenorhabditis
402,117.0909,81390,0.3093,100,81390,28112,28044,0.3055,41.338,7477,0.091866323,0.4491,Caenorhabditis
403,39.2927,80697,0.3383,99.9827,80683,10572,10571,0.3379,13.544,54080,0.67016122,0.3598,Candida
404,121.6794,80657,0.3643,100,80657,28001,27996,0.364,53.9533,14958,0.185451976,0.4935,Caenorhabditis
405,99.4151,80073,0.3429,100,80073,26544,26526,0.3436,27.206,23194,0.289660685,0.4074,Caenorhabditis
406,106.483,79531,0.3661,99.995,79527,27340,27341,0.3659,64.9042,10493,0.131935975,0.4851,Caenorhabditis
407,39.8729,79332,0.3137,100,79332,10554,10551,0.3135,11.1092,44472,0.56058085,0.3197,Candida
408,105.7813,78683,0.3597,99.9987,78682,25836,25832,0.3603,37.2929,27777,0.35302416,0.4072,Caenorhabditis
409,97.3579,79150,0.3552,98.8907,78272,25645,25639,0.3557,25.0498,14391,0.18181933,0.4371,Caenorhabditis
410,121.0483,78386,0.3565,99.5994,78072,27598,27810,0.3576,24.793,15343,0.195736484,0.4412,Caenorhabditis
411,101.9923,78170,0.3652,99.3732,77680,26370,26465,0.363,43.5013,29472,0.377024434,0.4332,Caenorhabditis
412,112.0128,79687,0.3239,100,79687,27382,27389,0.3265,17.3955,11934,0.14976094,0.4074,Caenorhabditis
413,106.7612,77383,0.3727,99.9974,77381,25384,25359,0.3724,49.5295,18142,0.234444258,0.4671,Caenorhabditis
414,100.8757,77026,0.3425,100,77026,25946,25878,0.344,62.4931,25306,0.328538416,0.4219,Caenorhabditis
415,104.6106,76733,0.3135,100,76733,26489,26503,0.313,23.1243,13098,0.170695789,0.4301,Caenorhabditis
416,104.9238,76298,0.3697,100,76298,25018,24959,0.3692,101.8955,25236,0.330755721,0.4364,Caenorhabditis
417,101.8248,75882,0.3768,100,75882,25553,25513,0.3766,116.3988,42815,0.564231307,0.4159,Caenorhabditis
418,229.5626,75834,0.3412,100,75834,26948,26882,0.3459,50.9988,14736,0.194319171,0.4352,Caenorhabditis
419,192.8644,75325,0.3432,100,75325,25558,25548,0.3443,33.0203,13988,0.185701958,0.4597,Caenorhabditis
420,112.1152,74911,0.3531,100,74911,25958,25978,0.3536,29.4003,11835,0.157987478,0.4828,Caenorhabditis
421,177.611,75339,0.3664,99.9987,75338,25010,24971,0.3676,80.1424,14029,0.186211657,0.4635,Caenorhabditis
422,132.6133,75536,0.3369,99.9987,75535,28083,28062,0.34,72.8051,14589,0.193139695,0.4294,Caenorhabditis
423,103.828,73895,0.3511,100,73895,25273,25239,0.3543,24.2123,24193,0.327396982,0.4035,Caenorhabditis
424,108.1553,73588,0.3767,99.9946,73584,25876,25980,0.3833,28.3275,18478,0.251100723,0.4673,Caenorhabditis
425,39.1862,74616,0.302,99.9973,74614,9580,9579,0.3033,10.9906,41252,0.552857296,0.3108,Candida
426,106.8776,73015,0.3585,99.9945,73011,24592,24635,0.3562,34.1988,26889,0.368266794,0.431,Caenorhabditis
427,102.0439,72911,0.3422,99.989,72903,24566,24556,0.3425,24.0887,24089,0.330389105,0.3789,Caenorhabditis
428,112.3994,72844,0.3461,100,72844,24918,24926,0.3481,32.0089,8729,0.119831421,0.4844,Caenorhabditis
429,99.7623,72721,0.3724,100,72721,24223,24201,0.3727,34.0122,20038,0.275546266,0.4027,Caenorhabditis
430,175.0423,74211,0.376,97.9936,72722,28786,29100,0.3817,18.0533,15359,0.206963927,0.4067,Caenorhabditis
431,98.1041,73496,0.3381,98.6843,72529,23312,23325,0.3371,38.8117,12885,0.175315663,0.4598,Caenorhabditis
432,145.1956,72280,0.3604,100,72280,24317,24252,0.3592,28.5673,18941,0.26205036,0.4459,Caenorhabditis
433,42.6634,70896,0.3303,99.9803,70882,9864,9857,0.3307,10.6626,35782,0.504711126,0.3555,Candida
434,111.3539,70761,0.356,100,70761,24954,25058,0.361,31.3006,22382,0.316304179,0.4296,Caenorhabditis
435,118.8062,70620,0.3542,99.9943,70616,24327,24448,0.3546,27.3685,14962,0.211866327,0.4465,Caenorhabditis
436,0.5495,70500,0.3642,47.8553,33738,17,15,0.2858,0.1981,3112,0.044141844,0.4967,Caenorhabditis
437,101.1556,69869,0.37,100,69869,23566,23545,0.3703,27.5719,18958,0.271336358,0.441,Caenorhabditis
438,39.4373,72528,0.3017,97.9787,71062,9537,9542,0.3034,13.9606,51081,0.704293514,0.3069,Candida
439,121.0615,69525,0.3708,100,69525,25304,25313,0.3888,27.8714,19995,0.287594391,0.4402,Caenorhabditis
440,112.2404,69424,0.3729,100,69424,23436,23463,0.3732,34.801,16008,0.230583084,0.4857,Caenorhabditis
441,101.8689,68090,0.3486,99.7606,67927,22939,22951,0.3502,54.4386,10814,0.15881921,0.4461,Caenorhabditis
442,110.712,68845,0.3269,100,68845,23701,23747,0.3262,83.7646,19748,0.286847266,0.4176,Caenorhabditis
443,193.5339,68430,0.3642,99.8714,68342,23062,23070,0.3642,71.1498,14063,0.20550928,0.4866,Caenorhabditis
444,103.0346,67853,0.3794,100,67853,23246,23243,0.3789,25.3639,19625,0.289228184,0.4414,Caenorhabditis
445,103.285,67277,0.3651,99.5764,66992,22980,22971,0.368,42.9963,25580,0.380219094,0.4184,Caenorhabditis
446,104.5036,66898,0.3225,99.9985,66897,21789,21783,0.319,22.9195,8166,0.122066429,0.4552,Caenorhabditis
447,110.6327,66744,0.3473,100,66744,23870,23832,0.3573,38.0198,16386,0.245505214,0.436,Caenorhabditis
448,164.9216,65419,0.3525,100,65419,25987,25428,0.3573,48.7923,17976,0.274782556,0.435,Caenorhabditis
449,114.4193,65275,0.3644,99.9954,65272,23085,23102,0.3657,47.2281,15175,0.232477978,0.4223,Caenorhabditis
450,107.3078,65265,0.3833,100,65265,22027,22063,0.3842,21.3568,18143,0.277989734,0.4331,Caenorhabditis
451,104.1504,65091,0.3667,100,65091,21755,21758,0.368,20.7302,13141,0.20188659,0.4259,Caenorhabditis
452,98.3475,63998,0.3365,98.4343,62996,20889,20901,0.3368,37.5925,20797,0.32496328,0.3942,Caenorhabditis
453,44.2722,63762,0.3264,99.6644,63548,8775,8811,0.3268,14.4182,41720,0.654308209,0.3415,Candida
454,39.248,64859,0.3156,99.8582,64767,8457,8453,0.317,12.3246,40180,0.61949768,0.332,Candida
455,99.649,63472,0.383,99.9984,63471,20876,20898,0.3845,17.3483,13966,0.220034031,0.3802,Caenorhabditis
456,37.8174,62885,0.3043,96.0865,60424,7901,7922,0.3051,12.7482,39421,0.626874453,0.315,Candida
457,39.207,62762,0.3145,96.3099,60446,8178,8159,0.3126,10.3632,32220,0.513367962,0.3267,Candida
458,105.3946,63443,0.3526,98.5672,62534,22154,22101,0.3571,31.6645,19015,0.299717857,0.4156,Caenorhabditis
459,99.8339,62685,0.3567,100,62685,20870,20861,0.3572,25.0337,20341,0.324495493,0.4223,Caenorhabditis
460,107.6642,62482,0.3228,98.7804,61720,20681,20686,0.324,28.0091,6969,0.111536122,0.4528,Caenorhabditis
461,100.9879,62402,0.3529,99.3654,62006,20982,21002,0.3527,27.4849,23930,0.383481299,0.4023,Caenorhabditis
462,38.7937,62171,0.3348,97.0147,60315,8078,8069,0.3377,11.7397,34839,0.560373808,0.3556,Candida
463,103.6866,63556,0.3547,99.9953,63553,21598,21575,0.3531,45.4814,14542,0.228806092,0.4296,Caenorhabditis
464,119.1511,61143,0.3593,98.6818,60337,21891,21856,0.3555,42.8058,13236,0.21647613,0.4906,Caenorhabditis
465,38.0133,61195,0.3364,96.6876,59168,7761,7763,0.3378,9.9673,31498,0.514715255,0.3515,Candida
