ID,Avg_fold,Length,Ref_GC,Covered_percent,Covered_bases,Plus_reads,Minus_reads,Read_GC,RNA_Avg_fold,RNA_covered_bases,RNA_covered_percent,RNA_Read_GC,Origin
7878,35.5613,832,0.2708,97.2356,809,104,104,0.2884,0,0,0,0,No BLAST hit
7879,56.9543,832,0.3834,98.7981,822,165,165,0.3927,0,0,0,0,Adineta
7880,46.7524,832,0.3125,98.9183,823,141,141,0.3061,0,0,0,0,No BLAST hit
7881,3.899,832,0.3125,74.0385,616,14,16,0.353,0,0,0,0,No BLAST hit
7882,2.5601,832,0.3317,82.9327,690,9,9,0.3612,0.1767,113,0.135817308,0.4539,No BLAST hit
7883,525.0817,832,0.3005,100,832,1445,1445,0.3035,0,0,0,0,No BLAST hit
7884,16.893,832,0.3341,92.0673,766,69,69,0.3604,1.9183,392,0.471153846,0.3769,Lotus
7885,17.22,832,0.3105,83.2933,693,71,70,0.3641,0.0469,39,0.046875,0.3026,No BLAST hit
7886,14.3173,832,0.3209,98.4375,819,43,43,0.3182,0,0,0,0,No BLAST hit
7887,24.6935,832,0.2584,80.2885,668,77,76,0.2461,0,0,0,0,No BLAST hit
7888,82.5793,832,0.345,99.2788,826,262,262,0.3496,2.7175,478,0.574519231,0.4277,No BLAST hit
7889,1.1611,832,0.2843,45.6731,380,5,5,0.3594,0,0,0,0,No BLAST hit
7890,42.5288,832,0.2704,94.5913,787,120,120,0.2556,0,0,0,0,No BLAST hit
7891,10.4075,832,0.3622,72.8365,606,32,35,0.3924,0.0433,36,0.043269231,0.4474,No BLAST hit
7892,25.6611,832,0.2476,93.2692,776,76,76,0.2638,0.0925,71,0.085336538,0.2368,No BLAST hit
7893,32.8834,832,0.2813,90.9856,757,87,87,0.2772,0,0,0,0,No BLAST hit
7894,15.0505,832,0.3123,79.4471,661,72,62,0.3206,0.0913,76,0.091346154,0.3684,No BLAST hit
7895,38.4603,832,0.2876,99.1587,825,113,112,0.293,0,0,0,0,No BLAST hit
7896,14.3678,832,0.3053,94.351,785,60,60,0.3113,0,0,0,0,No BLAST hit
7897,54.2103,832,0.2837,92.9087,773,159,161,0.2748,0,0,0,0,No BLAST hit
7898,11.8592,831,0.2974,86.7629,721,50,49,0.2897,0.1095,71,0.08543923,0.375,No BLAST hit
7899,45.2756,831,0.355,96.7509,804,132,132,0.3397,0,0,0,0,No BLAST hit
7900,54.9699,831,0.2972,97.7136,812,161,164,0.2991,0,0,0,0,No BLAST hit
7901,63.9663,831,0.2816,98.556,819,190,189,0.2917,0,0,0,0,No BLAST hit
7902,84.9061,831,0.3627,99.7593,829,254,253,0.3627,0.1745,145,0.174488568,0.3553,No BLAST hit
7903,62.6282,831,0.3418,100,831,176,212,0.3336,0.0987,82,0.098676294,0.3618,No BLAST hit
7904,42.7208,831,0.4813,89.5307,744,109,108,0.5456,0,0,0,0,No BLAST hit
7905,10.657,831,0.3169,88.207,733,45,45,0.3214,0,0,0,0,No BLAST hit
7906,7.0072,831,0.2936,91.9374,764,20,20,0.3208,0,0,0,0,No BLAST hit
7907,70.858,831,0.3622,99.8797,830,203,201,0.4348,0.3093,192,0.231046931,0.4836,No BLAST hit
7908,20.7244,831,0.3718,83.9952,698,66,81,0.3937,0.1781,90,0.108303249,0.4671,No BLAST hit
7909,8.148,831,0.2916,61.6125,512,24,23,0.3532,0,0,0,0,Adineta
7910,53.355,831,0.2792,91.9374,764,156,154,0.2712,0,0,0,0,No BLAST hit
7911,10.657,831,0.2876,96.7509,804,31,31,0.2843,0,0,0,0,No BLAST hit
7912,1.9795,831,0.3225,94.3442,784,7,6,0.3512,0.2202,147,0.176895307,0.4035,No BLAST hit
7913,35.1239,831,0.29,93.9832,781,101,102,0.2967,0,0,0,0,No BLAST hit
7914,16.1925,831,0.3904,85.8002,713,55,55,0.4326,0,0,0,0,No BLAST hit
7915,23.4452,831,0.302,81.7088,679,77,78,0.3346,5.6992,482,0.580024067,0.3678,No BLAST hit
7916,42.0505,831,0.2684,99.639,828,115,116,0.2692,0,0,0,0,No BLAST hit
7917,37.8243,831,0.3024,88.8087,738,117,114,0.2879,0.0361,30,0.036101083,0.32,No BLAST hit
7918,33.9952,831,0.3081,93.2611,775,98,100,0.3157,0,0,0,0,No BLAST hit
7919,0.1961,831,0.2888,10.2286,85,1,2,0.45,0.1119,93,0.111913357,0.4474,No BLAST hit
7920,78.0722,831,0.3081,100,831,245,244,0.2975,0.284,79,0.095066185,0.4276,No BLAST hit
7921,155.2349,830,0.3723,76.8675,638,466,463,0.4001,0,0,0,0,No BLAST hit
7922,22.3639,830,0.2867,91.0843,756,94,94,0.3033,0,0,0,0,No BLAST hit
7923,12.5988,830,0.2878,98.5542,818,49,48,0.2853,0,0,0,0,No BLAST hit
7924,10.4687,830,0.2867,94.8193,787,31,31,0.302,0.0422,35,0.042168675,0.4868,No BLAST hit
7925,22.8133,830,0.241,69.6386,578,71,69,0.242,0,0,0,0,No BLAST hit
7926,70.553,830,0.294,100,830,188,186,0.3016,0,0,0,0,No BLAST hit
7927,42.2337,830,0.3735,88.1928,732,122,123,0.4532,0,0,0,0,No BLAST hit
7928,87.206,830,0.2627,99.6386,827,256,255,0.2739,0,0,0,0,No BLAST hit
7929,17.1663,830,0.2687,99.2771,824,73,72,0.282,0,0,0,0,No BLAST hit
7930,22.9602,830,0.3096,83.494,693,69,69,0.3326,0,0,0,0,No BLAST hit
7931,90.4976,830,0.3353,91.6867,761,262,261,0.3514,0,0,0,0,No BLAST hit
7932,25.7913,829,0.3269,97.8287,811,92,91,0.3481,0,0,0,0,Adineta
7933,79.8456,829,0.2859,100,829,262,244,0.2973,0.1472,54,0.065138721,0.2237,No BLAST hit
7934,167.5947,829,0.4029,97.4668,808,432,430,0.4225,0,0,0,0,No BLAST hit
7935,101.1544,829,0.2859,99.3969,824,320,320,0.2819,0,0,0,0,No BLAST hit
7936,1.5127,829,0.2895,72.8589,604,5,4,0.3013,1.3269,167,0.201447527,0.3105,Oryza
7937,36.7503,829,0.2859,87.696,727,100,102,0.2838,0,0,0,0,No BLAST hit
7938,30.6393,829,0.3932,88.4198,733,96,94,0.4074,0,0,0,0,No BLAST hit
7939,7.316,829,0.2823,97.5875,809,24,25,0.3006,0,0,0,0,No BLAST hit
7940,53.7126,828,0.3043,97.343,806,159,159,0.312,0,0,0,0,No BLAST hit
7941,38.7415,828,0.3901,96.8599,802,110,111,0.3971,0,0,0,0,No BLAST hit
7942,5.1473,828,0.3031,89.2512,739,17,15,0.2912,0,0,0,0,No BLAST hit
7943,36.8575,828,0.308,98.913,819,111,110,0.3028,0,0,0,0,No BLAST hit
7944,55.4082,828,0.3213,98.6715,817,164,167,0.3374,0,0,0,0,No BLAST hit
7945,54.0447,828,0.2585,96.8599,802,160,160,0.2657,0,0,0,0,No BLAST hit
7946,10.6473,828,0.3162,73.913,612,51,49,0.3356,0,0,0,0,No BLAST hit
7947,24.3237,828,0.2814,95.4106,790,102,100,0.2947,0,0,0,0,No BLAST hit
7948,7.2476,828,0.2809,96.4976,799,22,21,0.2965,0,0,0,0,No BLAST hit
7949,119.686,828,0.3148,100,828,359,358,0.3665,0,0,0,0,No BLAST hit
7950,56.0616,828,0.401,98.0676,812,169,168,0.4301,0,0,0,0,No BLAST hit
7951,7.2902,827,0.3325,60.2177,498,23,23,0.3602,0,0,0,0,Adineta
7952,20.532,827,0.4317,88.6336,733,61,61,0.4352,0,0,0,0,Adineta
7953,41.5865,827,0.2527,90.2056,746,123,124,0.2583,0.0822,68,0.082224909,0.3158,No BLAST hit
7954,76.2745,827,0.4073,91.4148,756,218,216,0.4029,0,0,0,0,Adineta
7955,21.5091,827,0.3245,94.1959,779,62,63,0.3211,0,0,0,0,No BLAST hit
7956,9.9129,827,0.2926,97.4607,806,28,28,0.3155,0,0,0,0,No BLAST hit
7957,42.1814,827,0.2696,96.1306,795,126,126,0.2733,0,0,0,0,No BLAST hit
7958,69.6179,827,0.46,97.7025,808,220,221,0.5106,0,0,0,0,No BLAST hit
7959,47.0048,827,0.2781,99.1536,820,138,139,0.2805,0,0,0,0,No BLAST hit
7960,74.8089,827,0.2926,87.7872,726,199,198,0.2833,0,0,0,0,No BLAST hit
7961,14.2963,827,0.3011,99.2745,821,57,57,0.308,0,0,0,0,No BLAST hit
7962,27.2007,827,0.295,95.6469,791,81,75,0.3091,0,0,0,0,No BLAST hit
7963,48.2551,827,0.2842,83.0713,687,138,141,0.2793,0,0,0,0,No BLAST hit
7964,5.0846,827,0.299,78.7183,651,17,17,0.3206,0.2334,130,0.15719468,0.3224,Adineta
7965,75.2793,827,0.2926,92.3821,764,243,239,0.3246,0,0,0,0,No BLAST hit
7966,13.5502,827,0.2672,92.9867,769,39,39,0.2687,0,0,0,0,No BLAST hit
7967,74.9468,827,0.3023,100,827,231,226,0.3053,0.0846,70,0.084643289,0.3026,No BLAST hit
7968,4.6554,827,0.2938,83.9178,694,16,15,0.3082,0,0,0,0,Adineta
7969,2.7893,826,0.2897,64.1646,530,9,9,0.2784,0,0,0,0,No BLAST hit
7970,87.0351,826,0.3959,99.6368,823,245,246,0.4033,0.092,76,0.092009685,0.3947,No BLAST hit
7971,35.9879,826,0.4709,94.3099,779,118,120,0.5273,0,0,0,0,No BLAST hit
7972,1.7736,826,0.3402,64.2857,531,6,6,0.3659,0,0,0,0,No BLAST hit
7973,157.2312,826,0.3406,99.7579,824,473,471,0.3683,0,0,0,0,No BLAST hit
7974,34.0617,826,0.2679,94.9153,784,104,104,0.2757,0,0,0,0,No BLAST hit
7975,38.2433,826,0.2845,75.7869,626,109,109,0.2864,0.1731,38,0.046004843,0.2447,No BLAST hit
7976,13.2397,826,0.2409,97.3366,804,41,41,0.2484,0,0,0,0,No BLAST hit
7977,6.954,826,0.2966,82.8087,684,18,18,0.2896,0,0,0,0,No BLAST hit
7978,34.9588,826,0.3123,100,826,94,99,0.3104,0,0,0,0,Schistosoma
7979,4.5714,826,0.2821,79.9031,660,15,15,0.2881,0,0,0,0,No BLAST hit
7980,15.5091,825,0.3176,95.3939,787,61,62,0.3377,0.0921,76,0.092121212,0.4474,No BLAST hit
7981,73.7236,825,0.3867,99.8788,824,217,209,0.4163,0,0,0,0,Adineta
7982,4.0558,825,0.3074,84.6061,698,12,13,0.314,0,0,0,0,No BLAST hit
7983,0.5879,825,0.2582,37.5758,310,2,2,0.3281,0,0,0,0,No BLAST hit
7984,18.4145,825,0.4,92.3636,762,62,63,0.4213,0,0,0,0,No BLAST hit
7985,51.2121,825,0.3321,90.9091,750,150,150,0.3442,0.0921,76,0.092121212,0.3684,No BLAST hit
7986,4.8533,825,0.3261,91.1515,752,15,15,0.3432,0,0,0,0,No BLAST hit
7987,28.6024,825,0.3188,99.0303,817,89,88,0.3003,0,0,0,0,No BLAST hit
7988,128.3297,825,0.3503,90.0606,743,369,365,0.3516,0.1842,86,0.104242424,0.3684,No BLAST hit
7989,6.7709,825,0.3273,71.8788,593,21,23,0.3567,0,0,0,0,Adineta
7990,27.7806,825,0.2909,92.8485,766,77,77,0.2856,407.9842,202,0.244848485,0.4047,No BLAST hit
7991,9.2945,825,0.2958,94.7879,782,27,28,0.2944,0.1079,86,0.104242424,0.4474,No BLAST hit
7992,77.7552,825,0.2807,94.4242,779,225,225,0.2723,0,0,0,0,No BLAST hit
7993,57.1238,824,0.3232,89.6845,739,165,164,0.3318,0,0,0,0,No BLAST hit
7994,64.4333,824,0.3289,91.1408,751,185,185,0.3352,0,0,0,0,No BLAST hit
7995,17.8034,824,0.2609,97.5728,804,59,59,0.2821,0,0,0,0,No BLAST hit
7996,11.6735,824,0.2367,68.0825,561,35,33,0.2074,0,0,0,0,No BLAST hit
7997,40.2427,824,0.3119,85.9223,708,111,111,0.3181,0,0,0,0,No BLAST hit
7998,16.807,824,0.5103,98.665,813,54,53,0.5397,0.0704,58,0.07038835,0.5526,Adineta
7999,31.307,824,0.2998,96.3592,794,98,98,0.288,0,0,0,0,Adineta
8000,42.9017,824,0.3507,100,824,128,111,0.3552,0,0,0,0,No BLAST hit
8001,40.3738,824,0.3013,96.3592,794,120,120,0.3025,0,0,0,0,No BLAST hit
8002,4.3095,824,0.2632,62.8641,518,19,18,0.274,0.5437,192,0.233009709,0.3308,No BLAST hit
8003,21.8908,824,0.29,90.2913,744,65,65,0.2886,0,0,0,0,No BLAST hit
8004,26.6748,824,0.3252,97.6942,805,80,80,0.3456,0,0,0,0,No BLAST hit
8005,0.3592,824,0.3041,18.0825,149,2,2,0.454,0,0,0,0,No BLAST hit
8006,13.9818,824,0.2864,96.7233,797,58,59,0.2823,1.1675,209,0.253640777,0.4316,No BLAST hit
8007,16.0388,824,0.284,97.9369,807,68,66,0.3094,0.0667,55,0.066747573,0.4079,No BLAST hit
8008,5.486,823,0.3463,90.887,748,18,20,0.3752,0.5346,180,0.218712029,0.4123,Adineta
8009,25.192,823,0.3768,99.8785,822,79,81,0.4265,0.5844,133,0.161603888,0.4778,No BLAST hit
8010,9.8457,823,0.3017,90.2795,743,31,30,0.2943,0,0,0,0,Adineta
8011,9.7473,823,0.2491,82.503,679,27,27,0.2345,0,0,0,0,No BLAST hit
8012,8.1264,823,0.2807,93.5601,770,27,23,0.2943,0,0,0,0,No BLAST hit
8013,132.39,823,0.3111,100,823,383,385,0.312,0,0,0,0,No BLAST hit
8014,10.5735,823,0.3135,87.9708,724,33,33,0.324,0,0,0,0,No BLAST hit
8015,9.6416,823,0.3354,82.017,675,31,31,0.3727,0,0,0,0,No BLAST hit
8016,27.1337,823,0.3378,99.757,821,79,80,0.3362,0,0,0,0,No BLAST hit
8017,176.3985,823,0.3039,87.7278,722,512,514,0.2595,0,0,0,0,Adineta
8018,145.1871,823,0.4331,89.7934,739,382,382,0.4434,0,0,0,0,Adineta
8019,9.9429,823,0.3026,87.1203,717,28,29,0.3012,0,0,0,0,No BLAST hit
8020,72.147,823,0.322,99.514,819,213,212,0.3245,0.2783,122,0.148238153,0.4309,No BLAST hit
8021,45.616,823,0.2831,83.9611,691,136,139,0.2736,0,0,0,0,No BLAST hit
8022,0.8311,823,0.2696,35.966,296,4,4,0.2933,0,0,0,0,No BLAST hit
8023,84.1166,823,0.3463,99.757,821,237,233,0.3383,0,0,0,0,No BLAST hit
8024,81.2139,823,0.4836,99.514,819,194,194,0.5089,0.9575,424,0.515188335,0.5174,No BLAST hit
8025,46.6022,822,0.2944,93.7956,771,141,142,0.3204,0,0,0,0,No BLAST hit
8026,0.4489,822,0.2835,21.4112,176,3,3,0.3924,0,0,0,0,No BLAST hit
8027,104.8054,822,0.32,99.635,819,311,315,0.3141,0,0,0,0,No BLAST hit
8028,6.9197,822,0.3017,98.2968,808,21,22,0.3004,0,0,0,0,No BLAST hit
8029,77.6715,822,0.2993,99.5134,818,228,225,0.3203,0,0,0,0,No BLAST hit
8030,11.2847,822,0.2968,99.2701,816,32,31,0.3074,0,0,0,0,No BLAST hit
8031,16.6253,822,0.2923,69.708,573,50,51,0.321,0.2263,73,0.088807786,0.4342,No BLAST hit
8032,245.9465,822,0.4477,100,822,700,712,0.4624,0.6873,226,0.274939173,0.4781,Adineta
8033,137.4331,822,0.4298,98.6618,811,391,392,0.4539,0,0,0,0,No BLAST hit
8034,1.6703,822,0.3114,90.7543,746,5,6,0.3798,0,0,0,0,No BLAST hit
8035,37.7835,822,0.3601,93.674,770,106,105,0.374,0,0,0,0,No BLAST hit
8036,10.3929,822,0.3047,87.7129,721,42,43,0.3028,0,0,0,0,No BLAST hit
8037,9.3844,822,0.3224,95.7421,787,27,26,0.343,0,0,0,0,No BLAST hit
8038,82.208,822,0.3236,99.2701,816,232,233,0.3226,0,0,0,0,No BLAST hit
8039,42.8613,822,0.3289,81.2652,668,130,131,0.3186,0,0,0,0,No BLAST hit
8040,44.7908,822,0.2968,90.8759,747,124,124,0.2893,0,0,0,0,No BLAST hit
8041,64.7981,822,0.3207,96.472,793,188,186,0.3323,0,0,0,0,No BLAST hit
8042,15.81,821,0.2887,89.2814,733,53,45,0.2738,0,0,0,0,Adineta
8043,0.9001,821,0.3207,32.7649,269,3,3,0.3823,0,0,0,0,No BLAST hit
8044,5.4019,821,0.2927,93.0572,764,16,16,0.2863,0,0,0,0,No BLAST hit
8045,47.3459,821,0.2875,98.173,806,141,141,0.2849,0,0,0,0,No BLAST hit
8046,51.106,821,0.3118,89.8904,738,142,143,0.3198,0,0,0,0,Adineta
8047,58.2826,821,0.3045,92.4482,759,161,162,0.326,0,0,0,0,Schistosoma
8048,0.5847,821,0.3203,42.5091,349,2,1,0.3286,0,0,0,0,No BLAST hit
8049,4.0743,821,0.3143,68.8185,565,16,16,0.3454,0,0,0,0,No BLAST hit
8050,21.8514,821,0.2838,98.9038,812,88,90,0.2798,33.9501,331,0.40316687,0.3275,No BLAST hit
8051,58.2241,821,0.3849,99.391,816,169,167,0.3784,0,0,0,0,No BLAST hit
8052,45.5676,821,0.2948,98.2948,807,130,131,0.3321,0,0,0,0,No BLAST hit
8053,18.6443,821,0.268,99.391,816,57,57,0.2754,0,0,0,0,No BLAST hit
8054,45.4061,820,0.2646,99.0244,812,119,119,0.2707,0,0,0,0,No BLAST hit
8055,54.7939,820,0.2561,99.7561,818,156,155,0.2528,0,0,0,0,No BLAST hit
8056,8.561,820,0.3354,54.5122,447,29,29,0.4202,0,0,0,0,No BLAST hit
8057,45.8207,820,0.2207,98.6585,809,146,145,0.2448,0.2146,73,0.08902439,0.2632,No BLAST hit
8058,19.4805,820,0.3541,98.7805,810,58,56,0.3427,0,0,0,0,No BLAST hit
8059,12.2524,820,0.2711,75.4878,619,43,43,0.2785,0,0,0,0,No BLAST hit
8060,43.8037,820,0.2768,98.6585,809,141,141,0.2792,0.0317,26,0.031707317,0.2267,No BLAST hit
8061,15.128,820,0.3085,90.9756,746,61,62,0.3293,0,0,0,0,No BLAST hit
8062,60.1927,820,0.3341,86.7073,711,163,164,0.3468,0,0,0,0,No BLAST hit
8063,49.3232,820,0.3707,97.8049,802,148,150,0.3932,0.1854,110,0.134146341,0.4145,No BLAST hit
8064,85.1648,819,0.3004,95.3602,781,234,235,0.2935,0,0,0,0,No BLAST hit
8065,29.1917,819,0.3492,88.6447,726,91,88,0.3327,0,0,0,0,No BLAST hit
8066,8.9524,819,0.304,96.0928,787,26,27,0.315,0,0,0,0,No BLAST hit
8067,50.1221,819,0.3358,99.3895,814,156,158,0.3411,0.1368,108,0.131868132,0.4276,No BLAST hit
8068,8.4921,819,0.3329,85.2259,698,35,36,0.3399,0.5568,259,0.316239316,0.3456,No BLAST hit
8069,79.6691,819,0.3358,99.0232,811,235,232,0.3462,0,0,0,0,No BLAST hit
8070,12.1245,819,0.3028,89.8657,736,42,41,0.3351,0,0,0,0,No BLAST hit
8071,18.5824,819,0.304,98.0464,803,78,78,0.3198,9.1502,535,0.653235653,0.3201,No BLAST hit
8072,79.1844,819,0.3797,100,819,241,225,0.3955,0,0,0,0,No BLAST hit
8073,49.2015,819,0.2735,89.3773,732,138,139,0.2731,0,0,0,0,No BLAST hit
8074,56.591,819,0.3065,99.0232,811,159,164,0.3324,0,0,0,0,No BLAST hit
8075,13.5507,819,0.3724,98.5348,807,37,37,0.376,0.3138,61,0.074481074,0.4154,No BLAST hit
8076,77.0952,819,0.2979,94.0171,770,221,219,0.2889,0,0,0,0,No BLAST hit
8077,2.9841,819,0.3065,79.6093,652,9,8,0.3042,0,0,0,0,No BLAST hit
8078,24.3077,819,0.3175,77.8999,638,74,75,0.3263,0.0806,33,0.04029304,0.4605,No BLAST hit
8079,15.7469,818,0.2885,95.4768,781,43,43,0.3062,0,0,0,0,No BLAST hit
8080,5.0293,818,0.3318,75.6724,619,21,21,0.3464,0.3802,63,0.077017115,0.4737,Philodina
8081,42.791,818,0.3936,97.4328,797,133,132,0.3916,0,0,0,0,No BLAST hit
8082,15.4438,818,0.3655,96.088,786,47,47,0.3751,0,0,0,0,Adineta
8083,27.9328,818,0.3045,99.2665,812,122,118,0.3016,0,0,0,0,No BLAST hit
8084,2.6235,818,0.3032,91.3203,747,9,9,0.3612,0,0,0,0,No BLAST hit
8085,46.5831,818,0.2901,94.8655,776,151,149,0.3066,0.0672,55,0.067237164,0.3947,No BLAST hit
8086,70.1467,818,0.3121,91.9315,752,205,202,0.3104,0.346,172,0.210268949,0.3729,No BLAST hit
8087,66.676,818,0.3142,99.8778,817,191,194,0.3396,0,0,0,0,Adineta
8088,2.7812,818,0.328,78.4841,642,9,10,0.3966,0,0,0,0,No BLAST hit
8089,7.1687,818,0.28,96.4548,789,21,21,0.291,0,0,0,0,No BLAST hit
8090,16.0244,818,0.2934,80.1956,656,47,47,0.3062,0,0,0,0,No BLAST hit
8091,2.9487,818,0.3109,68.4597,560,10,13,0.3393,0.0526,43,0.052567237,0.3026,No BLAST hit
8092,3.8936,818,0.3113,81.0513,663,14,16,0.3641,0,0,0,0,No BLAST hit
8093,14.6932,818,0.4059,92.0538,753,46,45,0.4343,0,0,0,0,Adineta
8094,95.366,817,0.3807,88.6169,724,270,272,0.4076,0,0,0,0,No BLAST hit
8095,8.8715,817,0.3121,93.3905,763,27,26,0.3509,0,0,0,0,No BLAST hit
8096,7.869,817,0.2892,93.5129,764,31,31,0.3067,0,0,0,0,No BLAST hit
8097,2.3794,817,0.2644,80.661,659,8,9,0.3235,0,0,0,0,No BLAST hit
8098,73.5961,817,0.3317,99.5104,813,223,220,0.3536,0,0,0,0,No BLAST hit
8099,21.5838,817,0.2868,84.7001,692,59,59,0.2926,0,0,0,0,No BLAST hit
8100,32.8568,817,0.2864,89.4737,731,99,103,0.3533,0,0,0,0,No BLAST hit
8101,12.3794,817,0.2803,99.8776,816,35,37,0.3127,0,0,0,0,No BLAST hit
8102,39.0355,817,0.2595,96.0832,785,119,118,0.2693,0.0685,52,0.063647491,0.2105,No BLAST hit
8103,38.5728,817,0.2717,98.5312,805,109,111,0.265,0,0,0,0,No BLAST hit
8104,11.9596,817,0.3195,78.5802,642,33,33,0.3139,0,0,0,0,No BLAST hit
8105,3.6903,817,0.2681,77.2338,631,13,13,0.3109,0,0,0,0,No BLAST hit
8106,84.9596,817,0.2681,98.2864,803,250,252,0.2635,0,0,0,0,No BLAST hit
8107,18.235,817,0.3097,96.6952,790,58,60,0.3204,1.5006,132,0.161566707,0.3005,No BLAST hit
8108,5.5067,817,0.362,87.3929,714,25,23,0.4537,0,0,0,0,Adineta
8109,39.6328,817,0.2264,85.6793,700,114,116,0.2479,0,0,0,0,No BLAST hit
8110,4.9976,817,0.3378,70.869,579,17,17,0.3184,0,0,0,0,No BLAST hit
8111,16.4896,817,0.2987,99.6328,814,66,66,0.2897,0,0,0,0,No BLAST hit
8112,10.3966,817,0.2729,97.6744,798,30,30,0.2899,0,0,0,0,No BLAST hit
8113,48.2301,817,0.3035,86.5361,707,141,145,0.3279,0,0,0,0,No BLAST hit
8114,30.1432,817,0.2987,86.5361,707,85,86,0.3255,0.186,79,0.096695226,0.3224,No BLAST hit
8115,116.235,817,0.3611,99.6328,814,317,320,0.3748,0,0,0,0,No BLAST hit
8116,81.386,816,0.315,99.3873,811,233,233,0.3263,3.7402,316,0.387254902,0.4237,Adineta
8117,8.1593,816,0.2978,96.9363,791,23,23,0.3108,0,0,0,0,No BLAST hit
8118,77.5319,816,0.2745,95.9559,783,212,212,0.3004,0,0,0,0,No BLAST hit
8119,64.8309,816,0.2868,90.8088,741,195,192,0.3057,0,0,0,0,No BLAST hit
8120,50.0539,816,0.2512,96.9363,791,143,143,0.2429,0,0,0,0,No BLAST hit
8121,76.3799,816,0.2794,99.2647,810,225,228,0.2844,0,0,0,0,No BLAST hit
8122,29.8995,816,0.2454,99.3873,811,83,82,0.2367,0,0,0,0,No BLAST hit
8123,8.8762,816,0.3051,98.8971,807,26,26,0.3073,0.087,71,0.087009804,0.3947,No BLAST hit
8124,30.0748,816,0.2561,76.9608,628,86,86,0.2495,0,0,0,0,No BLAST hit
8125,17.3946,816,0.3301,98.1618,801,71,70,0.3343,0.0931,76,0.093137255,0.3947,No BLAST hit
8126,64.0393,815,0.3595,89.6933,731,169,169,0.3715,0,0,0,0,No BLAST hit
8127,61.3571,815,0.2883,97.4233,794,177,174,0.285,0.4699,180,0.220858896,0.3597,No BLAST hit
8128,10.7301,815,0.3031,69.0798,563,43,43,0.2949,0,0,0,0,No BLAST hit
8129,10.9399,815,0.3018,89.0798,726,33,33,0.3043,0,0,0,0,No BLAST hit
8130,53.0982,815,0.3026,90.4294,737,160,163,0.3146,0,0,0,0,No BLAST hit
8131,78.1669,815,0.3272,99.8773,814,236,236,0.3331,0,0,0,0,No BLAST hit
8132,21.6491,815,0.3563,84.4172,688,64,63,0.3858,0,0,0,0,No BLAST hit
8133,19.4319,815,0.292,81.1043,661,57,56,0.3214,0,0,0,0,No BLAST hit
8134,3.2748,815,0.2822,67.6074,551,13,13,0.3027,0,0,0,0,No BLAST hit
8135,88.2307,815,0.3055,99.7546,813,247,250,0.3045,0,0,0,0,No BLAST hit
8136,32.427,815,0.305,73.865,602,95,95,0.2661,0,0,0,0,No BLAST hit
8137,55.9325,815,0.2736,98.5276,803,172,170,0.2855,0,0,0,0,No BLAST hit
8138,4.0246,814,0.3818,94.226,767,13,12,0.4239,0,0,0,0,Adineta
8139,162.7887,814,0.3256,99.7543,812,508,491,0.3081,0,0,0,0,No BLAST hit
8140,52.6143,814,0.2948,96.9287,789,154,153,0.3202,0,0,0,0,No BLAST hit
8141,17.7039,814,0.3096,79.8526,650,59,59,0.3106,0,0,0,0,No BLAST hit
8142,101.8894,814,0.5424,98.0344,798,231,229,0.5867,2.1216,517,0.635135135,0.5526,No BLAST hit
8143,15.7948,814,0.3071,99.7543,812,64,66,0.3139,0.2039,99,0.121621622,0.3158,No BLAST hit
8144,81.4189,814,0.3354,99.7543,812,235,234,0.344,0,0,0,0,No BLAST hit
8145,24.9767,814,0.3034,91.2776,743,70,70,0.2915,0,0,0,0,No BLAST hit
8146,19.9816,814,0.2924,95.9459,781,56,55,0.3058,0,0,0,0,No BLAST hit
8147,8.2592,814,0.278,93.7346,763,24,24,0.304,0,0,0,0,No BLAST hit
8148,3.3489,814,0.3084,62.5307,509,13,14,0.3993,0,0,0,0,Adineta
8149,7.4975,814,0.3206,98.1572,799,23,23,0.3457,0,0,0,0,No BLAST hit
8150,23.2002,814,0.2924,83.5381,680,69,68,0.3006,0,0,0,0,No BLAST hit
8151,3.7604,814,0.36,59.5823,485,13,15,0.4026,0,0,0,0,Adineta
8152,82.8243,814,0.3096,100,814,244,249,0.3197,0,0,0,0,Pherocera
8153,19.8034,814,0.2989,88.0835,717,63,62,0.3231,0,0,0,0,No BLAST hit
8154,14.1904,814,0.2727,98.4029,801,44,44,0.2838,0,0,0,0,No BLAST hit
8155,1.2764,814,0.2657,26.6585,217,4,4,0.3078,2.8514,94,0.115479115,0.245,No BLAST hit
8156,1.3833,814,0.2654,63.6364,518,4,4,0.2445,0,0,0,0,No BLAST hit
8157,15.7236,814,0.3251,76.4128,622,62,63,0.3348,0,0,0,0,No BLAST hit
8158,8.0504,814,0.3383,86.4865,704,25,23,0.3939,0.0835,68,0.083538084,0.5132,Adineta
8159,4.6708,814,0.2641,80.8354,658,13,13,0.2919,0.4472,72,0.088452088,0.2588,No BLAST hit
8160,81,813,0.3161,99.631,810,228,233,0.3272,0.0935,76,0.093480935,0.3421,No BLAST hit
8161,25.3579,813,0.3186,100,813,109,95,0.3328,0.1636,28,0.034440344,0.2395,Adineta
8162,1.6248,813,0.2866,76.1378,619,6,5,0.3319,0,0,0,0,No BLAST hit
8163,46.1501,813,0.2808,99.508,809,138,138,0.291,0,0,0,0,No BLAST hit
8164,12.6814,813,0.3103,78.4748,638,37,36,0.3274,0,0,0,0,No BLAST hit
