ID,Avg_fold,Length,Ref_GC,Covered_percent,Covered_bases,Plus_reads,Minus_reads,Read_GC,RNA_Avg_fold,RNA_Covered_bases,RNA_Covered_percent,RNA_Read_GC,Origin
529,58.5381,20772,0.3992,99.9711,20766,5512,5530,0.4297,2.0195,2893,0.139274023,0.5124,Caenorhabditis
530,105.0648,20383,0.6006,100,20383,10638,10657,0.6079,0,0,0,0,Pseudomonas
531,178.8249,20357,0.4547,99.9902,20355,18179,17937,0.4746,7.3644,4034,0.198162794,0.5355,Caenorhabditis
532,17.1393,20242,0.338,100,20242,1561,1601,0.3605,0,0,0,0,Caenorhabditis
533,686.8167,20382,0.6478,100,20382,70127,70090,0.6496,0.0033,67,0.003287214,0.69,Pseudomonas
534,37.3043,23518,0.3596,99.9787,23513,3512,3472,0.3714,0.8843,4900,0.20835105,0.3893,Caenorhabditis
535,35.4953,20520,0.3905,99.7904,20477,3286,3273,0.4163,1.0538,1191,0.058040936,0.504,Caenorhabditis
536,808.0641,20246,0.6545,100,20246,81210,81218,0.6522,0,0,0,0,Pseudomonas
537,27.2326,13872,0.3619,99.964,13867,1756,1848,0.4055,4.3869,780,0.056228374,0.4876,Caenorhabditis
538,18.8141,20986,0.3761,74.7069,15678,1709,1708,0.3984,0.2245,337,0.016058325,0.5658,Caenorhabditis
539,698.9432,20117,0.6527,100,20117,69939,69776,0.6522,0,0,0,0,Pseudomonas
540,78.4838,20016,0.5986,100,20016,8085,7301,0.6131,0,0,0,0,Pseudomonas
541,69.3868,20046,0.5982,100,20046,7035,6935,0.6098,0,0,0,0,Pseudomonas
542,721.4728,20032,0.635,100,20032,70782,70700,0.6388,0,0,0,0,Pseudomonas
543,753.4653,20010,0.6424,100,20010,75152,75190,0.6436,0,0,0,0,Pseudomonas
544,91.2351,19925,0.6083,100,19925,9469,9155,0.6146,0,0,0,0,Pseudomonas
545,54.5501,15334,0.375,100,15334,2803,2815,0.4081,37.6199,3022,0.197078388,0.4856,Caenorhabditis
546,34.2797,8580,0.3534,100,8580,1480,1459,0.3738,0,0,0,0,Caenorhabditis
547,34.7936,20669,0.3656,100,20669,2725,2792,0.412,0.0097,200,0.009676327,0.42,Caenorhabditis
548,806.1256,19773,0.6242,100,19773,79711,80006,0.6261,0,0,0,0,Pseudomonas
549,14.7515,23627,0.3476,99.6445,23543,1678,1741,0.3806,0.8475,1311,0.055487366,0.3931,Caenorhabditis
550,56.7386,19616,0.3917,100,19616,4056,4118,0.4153,1.311,1513,0.077130914,0.4895,Caenorhabditis
551,76.8626,19729,0.602,100,19729,7676,7658,0.6075,0,0,0,0,Pseudomonas
552,38.6334,17712,0.387,100,17712,3439,3414,0.4235,1.6422,978,0.055216802,0.4881,Caenorhabditis
553,36.0355,19553,0.3504,100,19553,3114,3089,0.3865,0.4634,775,0.039635862,0.4378,Caenorhabditis
554,594.5916,19614,0.6715,100,19614,55782,55705,0.6703,0,0,0,0,Pseudomonas
555,698.5161,19546,0.6375,100,19546,68137,68115,0.6399,0,0,0,0,Pseudomonas
556,109.1789,18746,0.3844,99.9893,18744,5860,5671,0.4122,0.0061,62,0.003307372,0.541,Caenorhabditis
557,537.1803,19343,0.5174,100,19343,52123,52125,0.558,0.0014,27,0.001395854,0.1552,Pseudomonas
558,15.5468,20357,0.3879,83.4651,16991,1514,1530,0.4118,0.028,207,0.010168492,0.5314,Caenorhabditis
559,658.5343,19271,0.6448,100,19271,62532,62512,0.647,0,0,0,0,Pseudomonas
560,659.2058,19258,0.6774,100,19258,63039,62951,0.6758,0,0,0,0,Pseudomonas
561,19.8702,19239,0.3744,99.9792,19235,1915,1892,0.4006,0.0809,696,0.036176516,0.4517,Caenorhabditis
562,473.0931,15504,0.3805,100,15504,27438,28381,0.4817,0.2306,521,0.033604231,0.4736,Caenorhabditis
563,16.9862,18893,0.3579,99.9153,18877,1497,1532,0.3957,0.2701,1253,0.06632086,0.4366,Caenorhabditis
564,69.8684,19182,0.6269,99.9948,19181,6874,6723,0.6313,0,0,0,0,Pseudomonas
565,654.5766,19178,0.6519,100,19178,62508,62432,0.6514,0,0,0,0,Pseudomonas
566,97.7825,19126,0.6103,99.8536,19098,9242,9305,0.6133,0,0,0,0,Pseudomonas
567,91.1404,19094,0.6105,100,19094,8503,8505,0.6146,0,0,0,0,Pseudomonas
568,746.205,19093,0.5986,100,19093,71480,71227,0.6031,0,0,0,0,Pseudomonas
569,19.1602,15103,0.3558,58.3593,8814,1518,1522,0.3989,0.0118,45,0.00297954,0.4188,Caenorhabditis
570,118.354,21670,0.4064,100,21670,7739,7793,0.4406,19.1287,4401,0.203091832,0.4987,Caenorhabditis
571,764.3722,18987,0.6491,100,18987,72630,72718,0.6481,0,0,0,0,Pseudomonas
572,74.5411,18980,0.5953,100,18980,7093,7059,0.6015,0,0,0,0,Pseudomonas
573,771.5133,18957,0.6432,100,18957,72719,72625,0.6438,0,0,0,0,Pseudomonas
574,70.2152,18947,0.602,99.9472,18937,6547,6651,0.6116,0,0,0,0,Pseudomonas
575,735.679,18905,0.632,100,18905,69370,69561,0.6339,0,0,0,0,Pseudomonas
576,623.3729,18897,0.64,100,18897,58930,58943,0.6399,0,0,0,0,Pseudomonas
577,84.8341,18896,0.6151,100,18896,7812,7964,0.6249,0,0,0,0,Pseudomonas
578,72.3794,18748,0.6141,100,18748,6731,6781,0.6194,0,0,0,0,Pseudomonas
579,48.0461,19324,0.3842,100,19324,4120,3955,0.4407,0.7795,283,0.014645001,0.5944,Caenorhabditis
580,72.5025,18768,0.6253,100,18768,6747,6765,0.6289,0,0,0,0,Pseudomonas
581,39.5964,18116,0.3301,99.9669,18110,3242,3303,0.3563,0,0,0,0,0
582,75.9907,18764,0.6042,99.9201,18749,7100,7136,0.6084,0.0023,22,0.001172458,0.4909,Pseudomonas
583,816.6506,18756,0.6207,100,18756,76911,77235,0.6273,0,0,0,0,Pseudomonas
584,78.0502,18737,0.5852,100,18737,7346,7382,0.5936,0,0,0,0,Pseudomonas
585,22.768,19185,0.3692,100,19185,2113,2095,0.382,0.7078,339,0.017670055,0.4842,Caenorhabditis
586,64.2222,18714,0.6058,100,18714,5947,6133,0.6134,0,0,0,0,Pseudomonas
587,92.0813,18612,0.6154,100,18612,8526,8681,0.6168,0,0,0,0,Pseudomonas
588,84.6085,18855,0.3945,99.9947,18854,7361,7348,0.4209,0.424,1636,0.086767436,0.5097,Caenorhabditis
589,599.1054,18592,0.6623,100,18592,55721,55880,0.6615,0,0,0,0,Pseudomonas
590,39.6578,18867,0.3685,99.9682,18861,2562,2581,0.409,7.6769,1651,0.087507288,0.5124,Caenorhabditis
591,55.4437,18435,0.4019,100,18435,4731,4781,0.4631,21.6724,2974,0.161323569,0.5477,Caenorhabditis
592,748.9786,18515,0.6466,100,18515,69116,69011,0.6505,0,0,0,0,Pseudomonas
593,15.2977,18094,0.3534,99.7458,18048,1492,1277,0.38,0.0259,226,0.012490328,0.4035,Caenorhabditis
594,40.8414,18555,0.3969,100,18555,3477,3500,0.4155,2.893,2496,0.134518998,0.5214,Caenorhabditis
595,17.3094,18659,0.4094,99.9946,18658,1300,1286,0.4253,0.0188,121,0.006484806,0.5169,Caenorhabditis
596,628.8466,18284,0.6658,100,18284,57894,57889,0.6666,0,0,0,0,Pseudomonas
597,103.554,18302,0.381,100,18302,10494,10739,0.4404,0.1229,928,0.050704841,0.4027,Caenorhabditis
598,46.9853,22627,0.416,99.9867,22624,3772,3724,0.456,2.8232,1441,0.063684978,0.5506,Caenorhabditis
599,23.8642,18625,0.3568,100,18625,2240,2160,0.3939,2.0362,1692,0.090845638,0.4828,Caenorhabditis
600,704.7221,18129,0.6296,100,18129,63847,63979,0.6334,0,0,0,0,Pseudomonas
601,42.2573,18136,0.3885,100,18136,3679,3742,0.4112,1.5095,1324,0.07300397,0.4682,Caenorhabditis
602,18.524,18170,0.3758,100,18170,1627,1593,0.4236,0.407,1016,0.055916346,0.499,Caenorhabditis
603,106.8534,17964,0.5988,100,17964,8725,8765,0.6112,0,0,0,0,Pseudomonas
604,650.5365,17992,0.6506,100,17992,58630,58408,0.6499,0,0,0,0,Pseudomonas
605,649.2937,17934,0.6527,100,17934,58135,58084,0.6522,0,0,0,0,Pseudomonas
606,67.2853,17901,0.617,100,17901,6066,5960,0.6266,0,0,0,0,Pseudomonas
607,631.5578,17875,0.6725,100,17875,56195,56311,0.6722,0,0,0,0,Pseudomonas
608,34.172,17915,0.366,100,17915,2817,2813,0.3977,0.0708,439,0.024504605,0.4317,Caenorhabditis
609,799.1814,17842,0.6345,100,17842,71261,71531,0.635,0.004,72,0.004035422,0.67,Pseudomonas
610,818.1546,17832,0.6652,100,17832,72826,72900,0.6631,0,0,0,0,Pseudomonas
611,622.4764,17820,0.5859,100,17820,55351,55292,0.5975,0,0,0,0,Pseudomonas
612,56.8546,17802,0.56,100,17802,5179,5028,0.5759,0,0,0,0,Pseudomonas
613,109.6196,17772,0.6155,100,17772,10194,9794,0.6362,0,0,0,0,Pseudomonas
614,37.184,19241,0.401,100,19241,2393,2400,0.4192,0.3131,618,0.032118913,0.5004,Caenorhabditis
615,152.5218,17716,0.6196,100,17716,12905,13799,0.6404,0,0,0,0,Pseudomonas
616,651.0129,17685,0.6548,100,17685,57875,57643,0.6578,0,0,0,0,Pseudomonas
617,78.902,17670,0.6092,100,17670,7081,6984,0.6144,0,0,0,0,Pseudomonas
618,706.1605,17654,0.6452,100,17654,63277,61922,0.6465,0,0,0,0,Pseudomonas
619,70.6067,17578,0.6257,100,17578,6013,6023,0.6295,0,0,0,0,Pseudomonas
620,802.1376,17524,0.6508,100,17524,70508,70263,0.6511,0,0,0,0,Pseudomonas
621,745.8527,17518,0.6418,100,17518,65195,65098,0.6453,0,0,0,0,Pseudomonas
622,812.4352,17497,0.641,100,17497,71126,71102,0.6411,0,0,0,0,Pseudomonas
623,75.6426,17450,0.6144,100,17450,6481,6456,0.6166,0,0,0,0,Pseudomonas
624,660.1253,17476,0.6437,100,17476,58203,57460,0.6438,0,0,0,0,Pseudomonas
625,64.6574,27335,0.3719,100,27335,5120,5063,0.4029,0.1746,1157,0.042326687,0.4879,Caenorhabditis
626,33.7093,14136,0.3978,99.2784,14034,1873,1746,0.4239,3.1278,1247,0.088214488,0.5353,Caenorhabditis
627,827.9119,17292,0.6351,100,17292,71400,72090,0.637,0,0,0,0,Pseudomonas
628,20.2036,16947,0.3184,100,16947,1307,1306,0.3492,0.0445,368,0.021714758,0.39,0
629,733.3417,17211,0.652,100,17211,63879,63814,0.6492,0,0,0,0,Pseudomonas
630,75.4905,17207,0.6026,100,17207,6487,6500,0.605,0,0,0,0,Pseudomonas
631,64.5064,17155,0.6094,100,17155,5617,5597,0.6188,0,0,0,0,Pseudomonas
632,807.5873,17123,0.6087,100,17123,69441,69636,0.6104,0,0,0,0,Pseudomonas
633,84.9488,16850,0.4198,100,16850,4665,4844,0.4637,11.5491,1500,0.089020772,0.4883,Caenorhabditis
634,758.3555,17079,0.6385,100,17079,64632,64708,0.6401,0,0,0,0,Pseudomonas
635,854.1157,17072,0.6222,100,17072,71057,70035,0.6256,0,0,0,0,Pseudomonas
636,94.8971,17016,0.5983,100,17016,7928,7933,0.601,0.0023,23,0.001351669,0.4519,Pseudomonas
637,749.1825,16961,0.6291,100,16961,63720,63667,0.6312,0,0,0,0,Pseudomonas
638,854.2202,16991,0.621,100,16991,72500,72680,0.6251,0,0,0,0,Pseudomonas
639,645.516,16975,0.5505,100,16975,55051,55106,0.556,0,0,0,0,Pseudomonas
640,81.537,16965,0.6182,100,16965,6689,6869,0.6229,0,0,0,0,Pseudomonas
641,29.6996,16407,0.3525,100,16407,2380,2360,0.3723,0.3998,413,0.025172183,0.4433,Caenorhabditis
642,634.1256,16936,0.626,100,16936,53796,53726,0.6287,0,0,0,0,Pseudomonas
643,835.085,16882,0.6415,100,16882,70594,70488,0.6431,0,0,0,0,Pseudomonas
644,767.1387,16881,0.6144,100,16881,64800,65610,0.6179,0,0,0,0,Pseudomonas
645,764.7415,16852,0.6465,100,16852,64536,64485,0.6457,0,0,0,0,Pseudomonas
646,750.1637,16835,0.6336,100,16835,63301,63566,0.636,0,0,0,0,Pseudomonas
647,510.8452,16833,0.5386,100,16833,43181,43275,0.5657,0,0,0,0,Pseudomonas
648,66.054,22172,0.3739,100,22172,3719,3678,0.3888,0.7867,2345,0.105764027,0.4308,Caenorhabditis
649,39.3928,16282,0.367,99.785,16247,1844,1759,0.3866,0.193,698,0.042869426,0.389,Caenorhabditis
650,41.3948,15585,0.4002,100,15585,3058,2867,0.4184,0.0111,88,0.005646455,0.3818,Caenorhabditis
651,96.4355,16732,0.6063,100,16732,8081,8103,0.6119,0,0,0,0,Pseudomonas
652,880.5401,16731,0.6523,100,16731,73779,73823,0.6536,0,0,0,0,Pseudomonas
653,15.4938,18130,0.3658,59.2609,10744,1553,1520,0.3966,0.0629,318,0.017539989,0.3639,Caenorhabditis
654,31.3606,17247,0.4003,99.2462,17117,2629,2668,0.4335,2.1453,1416,0.082101235,0.4517,Caenorhabditis
655,789.2168,16631,0.6332,100,16631,65750,65571,0.6345,0,0,0,0,Pseudomonas
656,60.9191,16584,0.3875,100,16584,4332,4338,0.4091,1.934,1991,0.120055475,0.5241,Caenorhabditis
657,74.0314,16510,0.5978,100,16510,6224,6034,0.6053,0,0,0,0,Pseudomonas
658,186.9793,16493,0.619,100,16493,15546,16080,0.6441,0,0,0,0,Pseudomonas
659,12.9542,17232,0.3644,100,17232,976,979,0.3869,0.0059,102,0.00591922,0.2919,Caenorhabditis
660,733.0625,16403,0.6293,100,16403,60072,60604,0.6327,0,0,0,0,Pseudomonas
661,622.629,16378,0.6443,100,16378,50872,51076,0.6471,0,0,0,0,Pseudomonas
662,674.4038,16378,0.647,100,16378,55481,55396,0.6507,0,0,0,0,Pseudomonas
663,16.7088,23131,0.3446,99.8011,23085,1177,1234,0.3711,0.3927,589,0.025463663,0.3762,Caenorhabditis
664,58.5548,16216,0.5334,100,16216,4804,4799,0.5492,0,0,0,0,Pseudomonas
665,77.2733,16203,0.6083,100,16203,6292,6305,0.6154,0,0,0,0,Pseudomonas
666,29.1716,15349,0.3797,100,15349,2097,2116,0.4076,0.0208,168,0.010945338,0.4158,0
667,789.0372,16189,0.6333,100,16189,63746,63626,0.6369,0,0,0,0,Pseudomonas
668,589.7323,16170,0.6862,100,16170,47888,47982,0.6851,0,0,0,0,Pseudomonas
669,48.0893,7753,0.408,52.8183,4095,1969,1979,0.4319,2.8355,1017,0.131175029,0.5149,Caenorhabditis
670,15.4718,16836,0.3538,100,16836,1278,1252,0.3683,1.6478,1177,0.069909717,0.4242,Caenorhabditis
671,688.4776,16090,0.6614,100,16090,55011,54999,0.6613,0,0,0,0,Pseudomonas
672,16.9788,15898,0.4024,68.5118,10892,1416,1387,0.4324,2.3425,589,0.037048685,0.5268,Caenorhabditis
673,623.9974,16037,0.6741,100,16037,50265,50294,0.6702,0,0,0,0,Pseudomonas
674,120.8497,15994,0.6172,100,15994,9873,9681,0.6279,0,0,0,0,Pseudomonas
675,22.8447,16046,0.3743,100,16046,1790,1754,0.4013,0.3675,1733,0.108001994,0.4221,Caenorhabditis
676,726.2187,15981,0.6321,100,15981,58086,58231,0.6368,0,0,0,0,Pseudomonas
677,13.6388,16336,0.3745,99.9633,16330,1160,1150,0.3986,1.2733,538,0.032933399,0.488,Caenorhabditis
678,52.3813,15574,0.3725,100,15574,3237,3258,0.4009,0.0541,99,0.006356748,0.435,0
679,2423.7145,15897,0.5808,100,15897,193317,193201,0.5897,0.0095,137,0.008617978,0.48,Stenotrophomonas
680,32.2873,19818,0.3754,99.894,19797,2871,2803,0.4151,0.0181,186,0.009385407,0.5221,Caenorhabditis
681,677.5987,15894,0.6567,100,15894,53933,53879,0.6556,0,0,0,0,Pseudomonas
682,736.7431,15812,0.6558,100,15812,57746,57870,0.6551,0,0,0,0,Pseudomonas
683,141.6861,20693,0.402,100,20693,11220,11861,0.4097,0.7921,1288,0.062243271,0.3955,Caenorhabditis
684,754.1347,15734,0.6386,100,15734,59450,59390,0.6389,0,0,0,0,Pseudomonas
685,672.8216,15715,0.6551,100,15715,53339,53079,0.6564,0,0,0,0,Pseudomonas
686,812.0312,15573,0.6262,100,15573,60189,60670,0.6286,0,0,0,0,Pseudomonas
687,59.4366,15539,0.6224,100,15539,4691,4671,0.6246,0,0,0,0,Pseudomonas
688,765.3852,15534,0.63,100,15534,59550,59706,0.6339,0,0,0,0,Pseudomonas
689,72.3282,15642,0.4187,100,15642,5100,5127,0.4526,14.5485,4067,0.260005114,0.5301,Caenorhabditis
690,64.8502,15485,0.6139,100,15485,5035,4995,0.6168,0,0,0,0,Pseudomonas
691,113.6868,15427,0.6141,100,15427,8284,8251,0.6103,0,0,0,0,Pseudomonas
692,802.7636,15446,0.6428,100,15446,62241,62063,0.6424,0,0,0,0,Pseudomonas
693,723.0299,15408,0.6486,100,15408,55693,56126,0.6492,0,0,0,0,Pseudomonas
694,665.8886,15308,0.651,100,15308,50955,51059,0.6496,0,0,0,0,Pseudomonas
695,723.1556,15261,0.6181,100,15261,55141,55165,0.6241,0,0,0,0,Pseudomonas
696,22.6467,24114,0.3837,100,24114,1949,1935,0.4041,0.0475,469,0.019449283,0.4976,Caenorhabditis
697,82.1861,15142,0.6242,100,15142,6006,6074,0.6253,0,0,0,0,Pseudomonas
698,105.9772,15099,0.6095,100,15099,7312,7353,0.6149,0,0,0,0,Pseudomonas
699,34.6796,14485,0.3638,99.9724,14481,2173,2107,0.4043,4.4815,846,0.058405247,0.5069,Caenorhabditis
700,67.3072,15067,0.6203,100,15067,5350,5185,0.631,0,0,0,0,Pseudomonas
701,661.1273,15082,0.6526,100,15082,50260,50766,0.6523,0.0013,19,0.00125978,0.7778,Pseudomonas
702,39139.3317,15030,0.3688,100,15030,104798,99298,0.4875,0.5839,1658,0.110312708,0.4419,0
703,104.2852,15047,0.637,100,15047,7912,7554,0.6407,0,0,0,0,Pseudomonas
704,90.4992,15038,0.6043,100,15038,6811,6844,0.6055,0,0,0,0,Pseudomonas
705,791.8805,15036,0.6442,100,15036,58741,58702,0.647,0,0,0,0,Pseudomonas
706,809.8672,15035,0.6337,100,15035,61198,61059,0.637,0,0,0,0,Pseudomonas
707,59.0941,15019,0.6132,100,15019,4427,4646,0.617,0,0,0,0,Pseudomonas
708,692.9366,15000,0.6623,100,15000,51719,51949,0.6634,0,0,0,0,Pseudomonas
709,27.4048,14578,0.3804,100,14578,1950,1952,0.3965,0.0168,192,0.013170531,0.505,Caenorhabditis
710,44.5283,15427,0.4091,100,15427,3304,3264,0.4096,0,0,0,0,Caenorhabditis
711,764.6468,14846,0.6439,100,14846,56930,56929,0.6444,0,0,0,0,Pseudomonas
712,52.6049,15878,0.4012,100,15878,3877,3897,0.4273,0.7391,1485,0.093525633,0.5225,Caenorhabditis
713,106.1192,14382,0.3773,100,14382,2456,2477,0.4122,1.9668,685,0.047628981,0.4999,Caenorhabditis
714,70.0285,14725,0.6448,99.9932,14724,5172,5167,0.6454,0,0,0,0,Pseudomonas
715,1003.2656,14699,0.628,100,14699,70319,71162,0.6304,0.0103,77,0.005238452,0.625,Pseudomonas
716,831.1757,14692,0.6309,100,14692,61371,61288,0.6327,0,0,0,0,Pseudomonas
717,69.6232,15156,0.42,100,15156,3556,3511,0.434,11.0071,1964,0.129585643,0.4569,Caenorhabditis
718,310.0562,14598,0.3773,100,14598,10103,10174,0.4592,0.0728,497,0.03404576,0.4581,Caenorhabditis
719,16.1326,15174,0.3684,97.2585,14758,1067,1077,0.3831,0.0484,167,0.011005668,0.3584,Caenorhabditis
720,38.2009,16787,0.3691,100,16787,1825,1771,0.4221,1.4631,846,0.05039614,0.5793,Caenorhabditis
721,872.6636,14653,0.6608,100,14653,56919,57907,0.6578,0,0,0,0,Pseudomonas
722,692.5624,14599,0.5617,100,14599,49706,48909,0.604,0,0,0,0,Pseudomonas
723,790.5603,14631,0.6702,100,14631,58621,58490,0.6698,0,0,0,0,Pseudomonas
724,790.5543,14622,0.6464,100,14622,58109,57913,0.6441,0,0,0,0,Pseudomonas
725,804.7977,14590,0.6096,100,14590,59073,58905,0.6184,0,0,0,0,Pseudomonas
726,844.1597,14588,0.6348,100,14588,60971,61147,0.6361,0,0,0,0,Pseudomonas
727,622.2703,14566,0.6103,100,14566,45333,45728,0.6266,0,0,0,0,Pseudomonas
728,853.7617,14551,0.6304,100,14551,62661,62407,0.6328,0,0,0,0,Pseudomonas
729,38.1334,14613,0.3879,99.8426,14590,2721,2736,0.4224,2.5117,4785,0.327448163,0.4624,Caenorhabditis
730,740.0145,14448,0.64,100,14448,53866,54374,0.6418,0,0,0,0,Pseudomonas
731,730.4432,14483,0.6223,100,14483,52590,52593,0.6266,0,0,0,0,Pseudomonas
732,121.4787,14473,0.6205,100,14473,8979,9107,0.6287,0,0,0,0,Pseudomonas
733,45.9634,25607,0.3784,99.8516,25569,4635,4683,0.4239,1.9196,2144,0.083727106,0.4215,Caenorhabditis
734,64.0147,14456,0.6222,100,14456,4561,4572,0.6217,0,0,0,0,Pseudomonas
735,25.5081,14464,0.3957,99.8825,14447,1799,1878,0.4309,1.9446,891,0.061601217,0.4996,Caenorhabditis
736,70.4505,14394,0.6141,100,14394,5115,5080,0.6154,0,0,0,0,Pseudomonas
737,842.3259,14417,0.6272,100,14417,61670,61586,0.6317,0.0014,20,0.001387251,0.5192,Pseudomonas
738,21.5819,11964,0.398,100,11964,1306,1279,0.4126,0.0081,49,0.00409562,0.3472,Caenorhabditis
739,17.9232,13061,0.3983,99.6095,13010,1174,1154,0.4227,0.0077,100,0.007656382,0.44,Caenorhabditis
740,73.5941,14270,0.621,100,14270,4938,4908,0.6296,0,0,0,0,Pseudomonas
741,22.6529,12029,0.393,100,12029,1439,1395,0.4053,0.0083,100,0.008313243,0.32,Caenorhabditis
742,921.8178,14264,0.6311,100,14264,65817,65821,0.6323,0,0,0,0,Pseudomonas
743,795.0707,14233,0.6103,100,14233,56568,56676,0.6127,0,0,0,0,Pseudomonas
744,60.7185,14211,0.6189,100,14211,4309,4304,0.6214,0,0,0,0,Pseudomonas
745,9.4483,12742,0.3446,97.7868,12460,537,541,0.3635,3.381,1108,0.086956522,0.3912,Caenorhabditis
746,28.1669,15428,0.3582,99.987,15426,2024,2024,0.4062,0,0,0,0,Caenorhabditis
747,26.06,13241,0.3867,100,13241,1708,1698,0.4397,24.7073,1851,0.139793067,0.509,Caenorhabditis
748,25.6714,18192,0.3944,100,18192,2155,2131,0.4153,2.8956,654,0.035949868,0.5331,Caenorhabditis
749,23.1899,12405,0.4091,100,12405,1471,1418,0.4381,9.2123,1804,0.145425232,0.5262,Caenorhabditis
750,105.6319,14148,0.5915,100,14148,7787,7688,0.622,0,0,0,0,Pseudomonas
751,14.1648,13331,0.3186,100,13331,966,999,0.3726,0.1241,741,0.055584727,0.424,Caenorhabditis
752,916.0481,14131,0.6548,100,14131,63039,61863,0.6499,0,0,0,0,Pseudomonas
753,82.528,14117,0.619,100,14117,5660,5696,0.6267,0,0,0,0,Pseudomonas
754,664.2732,14116,0.6521,100,14116,46986,46858,0.6524,0,0,0,0,Pseudomonas
755,24.2594,13810,0.3689,100,13810,1664,1534,0.4079,0.1882,366,0.026502534,0.521,Caenorhabditis
756,719.9265,14063,0.6366,100,14063,50772,50799,0.6391,0,0,0,0,Pseudomonas
757,757.7926,14044,0.6403,100,14044,53450,53385,0.6419,0,0,0,0,Pseudomonas
758,91.8125,14039,0.6079,100,14039,6401,6446,0.6114,0,0,0,0,Pseudomonas
759,58.3245,13573,0.3857,100,13573,4137,4049,0.41,1.5763,918,0.067634274,0.5887,Caenorhabditis
760,102.7136,13994,0.619,100,13994,7143,7082,0.6144,0.0028,20,0.001429184,0.6161,Pseudomonas
761,28.6054,13919,0.3713,99.7557,13885,2189,2153,0.392,6.8937,3702,0.265967383,0.4277,Caenorhabditis
762,697.9007,13964,0.5749,100,13964,49145,49156,0.5922,0,0,0,0,Pseudomonas
763,737.5042,13953,0.644,100,13953,51869,51919,0.6418,0,0,0,0,Pseudomonas
764,33.7914,5646,0.3735,45.7669,2584,1068,1041,0.4031,0,0,0,0,0
765,107.4693,13933,0.6126,100,13933,7522,7565,0.6196,0,0,0,0,Pseudomonas
766,580.9455,13929,0.6624,100,13929,40544,40317,0.6597,0,0,0,0,Pseudomonas
767,97.0539,13918,0.6211,100,13918,6784,6785,0.6243,0,0,0,0,Pseudomonas
768,16.7297,13994,0.4234,20.03,2803,1260,1288,0.4415,4.2878,1530,0.109332571,0.5121,Caenorhabditis
769,783.7941,13868,0.6196,100,13868,54877,54779,0.622,0,0,0,0,Pseudomonas
770,112.8546,14007,0.4148,100,14007,7572,7804,0.4492,2.7438,2175,0.155279503,0.454,Caenorhabditis
771,28.8901,12171,0.4334,100,12171,1820,1798,0.4959,2.0704,1287,0.10574316,0.5427,Caenorhabditis
772,2618.6645,13804,0.6459,100,13804,181966,181784,0.6462,0.0627,494,0.035786728,0.5264,Stenotrophomonas
773,38.235,15361,0.3697,100,15361,1960,1958,0.4067,13.4534,2052,0.133585053,0.5437,Caenorhabditis
774,798.506,13807,0.664,100,13807,55460,55189,0.6626,0,0,0,0,Pseudomonas
775,20.0521,13389,0.3831,100,13389,1301,1307,0.415,0.0014,19,0.001419075,0.4364,0
776,740.4065,13778,0.6347,100,13778,51369,51252,0.6378,0,0,0,0,Pseudomonas
777,824.1397,13769,0.6175,100,13769,56817,57027,0.6179,0,0,0,0,Pseudomonas
778,27.044,12984,0.3635,100,12984,1500,1432,0.3884,0.0035,23,0.001771411,0.3051,Caenorhabditis
779,639.6311,13707,0.6526,100,13707,43788,43716,0.6493,0,0,0,0,Pseudomonas
780,34.6191,13371,0.3453,99.985,13369,2158,2172,0.3965,0,0,0,0,Caenorhabditis
781,695.0199,13691,0.6298,100,13691,48012,47876,0.6335,0,0,0,0,Pseudomonas
782,63.0413,13687,0.596,100,13687,4356,4345,0.6045,0.0014,19,0.001388179,0.5091,Pseudomonas
783,25.5312,12691,0.3412,78.9457,10019,1800,1773,0.3905,0.3897,515,0.040579939,0.4495,Caenorhabditis
784,115.584,13631,0.3896,99.9266,13621,8047,7984,0.4109,28.3074,6808,0.499449784,0.4392,Caenorhabditis
785,85.7117,13620,0.5919,100,13620,5966,5860,0.5969,0,0,0,0,Pseudomonas
786,23.2995,13798,0.3643,100,13798,1655,1561,0.3882,0,0,0,0,Caenorhabditis
787,88.3119,13612,0.5988,100,13612,6090,6249,0.6071,0.0089,61,0.00448134,0.6286,Pseudomonas
788,798.0702,13588,0.6497,100,13588,54597,54523,0.6488,0,0,0,0,Pseudomonas
789,93.005,13548,0.6103,100,13548,5846,5616,0.6229,0,0,0,0,Pseudomonas
790,101.2145,13540,0.6102,100,13540,6961,6620,0.617,0,0,0,0,Pseudomonas
791,599.1271,13536,0.6413,100,13536,41005,40889,0.642,0.0013,18,0.001329787,0.5385,Pseudomonas
792,75.5787,13476,0.6084,100,13476,5043,5049,0.6122,0,0,0,0,Pseudomonas
793,722.7721,13468,0.6505,100,13468,48609,48813,0.6494,0,0,0,0,Pseudomonas
794,571.591,13446,0.6744,100,13446,38555,38796,0.6725,0,0,0,0,Pseudomonas
795,87.2116,13424,0.579,100,13424,5904,5853,0.5957,0,0,0,0,Pseudomonas
796,75.7496,13414,0.5982,100,13414,5071,5037,0.6083,0,0,0,0,Pseudomonas
797,747.7362,13395,0.6136,100,13395,50356,50391,0.6204,0.0014,19,0.00141844,0.4364,Pseudomonas
798,16.519,13148,0.371,100,13148,1109,1036,0.4079,0.0467,292,0.022208701,0.3877,Caenorhabditis
799,730.007,13388,0.6222,100,13388,48773,48972,0.6281,0,0,0,0,Pseudomonas
